row	column	A	B	Y	Z	u	coefficient
2	0	4	0	0	1	1	-472330348563533066278542548625174036480000
2	0	4	0	0	1	0	134160706409137333803385045829684993064960000
2	0	4	0	0	0	1	-18418683133215849699956819482376855224320000
2	0	4	0	0	0	0	19634582193015761016143058149886283262607360000
2	0	3	5	0	0	1	348458555360893550690304000000000
2	0	3	5	0	0	0	2489957155759688950579200000000000
2	0	3	4	1	0	2	-548558104124754682675200000000000
2	0	3	4	1	0	1	-44075451737703965211913420800000000
2	0	3	4	1	0	0	-380395468221709789983183667200000000
2	0	3	4	0	1	1	-2310247940639888916006912000000000
2	0	3	4	0	1	0	-59574081696573778762881024000000000
2	0	3	4	0	0	2	324882564662407537175221370880000000
2	0	3	4	0	0	1	14078670413913696073219677388800000000
2	0	3	4	0	0	0	89285937727523327229117094428672000000
2	0	3	3	3	0	0	2748885610669604020961280000000000
2	0	3	3	2	0	2	-129215908971608880807936000000000
2	0	3	3	2	0	1	29194343569386721953408614400000000
2	0	3	3	2	0	0	-3109547860065510772136680488960000000
2	0	3	3	1	1	2	319992227406106898227200000000000
2	0	3	3	1	1	1	36517472357651280354970828800000000
2	0	3	3	1	1	0	913634823168212045485016678400000000
2	0	3	3	1	0	2	-738524409472521995668810629120000000
2	0	3	3	1	0	1	-25924500484898355749995889098752000000
2	0	3	3	1	0	0	708969095306113770193972727513088000000
2	0	3	3	0	2	1	1372952894434710084182016000000000
2	0	3	3	0	2	0	72012540766370388303347712000000000
2	0	3	3	0	1	2	-190533571314939403754500915200000000
2	0	3	3	0	1	1	-17543511357199276959680861306880000000
2	0	3	3	0	1	0	-262621165555416288923827311181824000000
2	0	3	3	0	0	2	200883626428449808995354076505702400000
2	0	3	3	0	0	1	4815581797948205484665721328302489600000
2	0	3	3	0	0	0	-37331944310911842425753409938433638400000
2	0	3	2	4	0	0	509549527831438794129408000000000
2	0	3	2	3	1	0	-2108901155857390224506880000000000
2	0	3	2	3	0	2	1003495625145551232840499200000000
2	0	3	2	3	0	1	124026598067309068154689290240000000
2	0	3	2	3	0	0	2869540014837796663840906936320000000
2	0	3	2	2	1	2	-15847234119159579721728000000000
2	0	3	2	2	1	1	-22602788122356391944948940800000000
2	0	3	2	2	1	0	2502097966524955240914335170560000000
2	0	3	2	2	0	2	-1573007390821286084956486238208000000
2	0	3	2	2	0	1	-138241103855103872112231797096448000000
2	0	3	2	2	0	0	-2087840348441533507132808515996876800000
2	0	3	2	1	2	2	-45713175343729556889600000000000
2	0	3	2	1	2	1	-10145602452754157291436441600000000
2	0	3	2	1	2	0	-586117863969532089507731865600000000
2	0	3	2	1	1	2	274088214793042385014104883200000000
2	0	3	2	1	1	1	20809271727610691850812834021376000000
2	0	3	2	1	1	0	-550856718298397895675971676733440000000
2	0	3	2	1	0	2	434067344741620787748322826723328000000
2	0	3	2	1	0	1	34659566636167956850549610773794324480000
2	0	3	2	1	0	0	417650702798752516608409853077770731520000
2	0	3	2	0	3	1	-115287499496507084955648000000000
2	0	3	2	0	3	0	-29433844489135741390872576000000000
2	0	3	2	0	2	2	20180119857726369816095293440000000
2	0	3	2	0	2	1	6147164147895284424390200033280000000
2	0	3	2	0	2	0	188036973890057383219834003685376000000
2	0	3	2	0	1	2	-69523113194907195986479557889228800000
2	0	3	2	0	1	1	-4877288091534411443506850098171084800000
2	0	3	2	0	1	0	12644203741706152667692899131412971520000
2	0	3	2	0	0	2	-28557051367988166826235654067703971840000
2	0	3	2	0	0	1	-2302484422107483387006206261460593541120000
2	0	3	2	0	0	0	-24548994185001984223183747490772683980800000
2	0	3	1	5	0	0	-4891675467181812423642316800000000
2	0	3	1	4	1	0	326696826456520566571008000000000
2	0	3	1	4	0	1	104838084345745515999571476480000000
2	0	3	1	4	0	0	10341827768686769107598316404736000000
2	0	3	1	3	2	0	560748284216415897845760000000000
2	0	3	1	3	1	2	-29256432219986916409344000000000
2	0	3	1	3	1	1	-44088711944714783355971174400000000
2	0	3	1	3	1	0	-2925373136368580795051081072640000000
2	0	3	1	3	0	2	7321597701645045752936792064000000
2	0	3	1	3	0	1	-127339965945035894486311299396403200000
2	0	3	1	3	0	0	-6241019635725182434404605540302848000000
2	0	3	1	2	2	2	24380360183322430341120000000000
2	0	3	1	2	2	1	7610085627622263406677196800000000
2	0	3	1	2	2	0	-568114875060100592366476984320000000
2	0	3	1	2	1	2	3576949916080040374039216128000000
2	0	3	1	2	1	1	53991355966827188744921449955328000000
2	0	3	1	2	1	0	1966002408777239753214873940446412800000
2	0	3	1	2	0	2	-2713696545276003573515308789923840000
2	0	3	1	2	0	1	41778335618227194648894049058667233280000
2	0	3	1	2	0	0	1506622284706440401066196848257090191360000
2	0	3	1	1	3	1	755330647768421472446054400000000
2	0	3	1	1	3	0	148426188033982018291236864000000000
2	0	3	1	1	2	2	-17567219769372610537433333760000000
2	0	3	1	1	2	1	-5644302500959495812562505564160000000
2	0	3	1	1	2	0	91421405253297727740817455513600000000
2	0	3	1	1	1	2	221333745186731458685442981888000000
2	0	3	1	1	1	1	-14368285838272211173468838276333568000000
2	0	3	1	1	1	0	-408474647095805259170810385085108715520000
2	0	3	1	1	0	2	323820774445137289908424026598932480000
2	0	3	1	1	0	1	-5102487426344486956784207450505676062720000
2	0	3	1	1	0	0	-155851628103792202887875008724079364669440000
2	0	3	1	0	4	1	-18601311843571928334336000000000
2	0	3	1	0	4	0	4432530076588635039203328000000000
2	0	3	1	0	3	2	3358708851006138713035898880000000
2	0	3	1	0	3	1	-512483255400279014871040327680000000
2	0	3	1	0	3	0	-48664269556921874654307376496640000000
2	0	3	1	0	2	2	1584523556351391204882321702912000000
2	0	3	1	0	2	1	1163767210017630602740817441911603200000
2	0	3	1	0	2	0	8956060076024297739968915720167096320000
2	0	3	1	0	1	2	-11944515845590557786902830428979200000
2	0	3	1	0	1	1	966892373748036286900410094439266713600000
2	0	3	1	0	1	0	24913870960230868585176565009373309829120000
2	0	3	1	0	0	2	-11804751989797088502455541029122867200000
2	0	3	1	0	0	1	209445627256994714734132567217535504384000000
2	0	3	1	0	0	0	5776508833702684070541218670020577534443520000
2	0	3	0	6	0	0	386184905303827296603340800000000
2	0	3	0	5	1	0	1152703429467484506528153600000000
2	0	3	0	5	0	1	-7190060782383984576760381440000000
2	0	3	0	5	0	0	1065474908700677995463031914496000000
2	0	3	0	4	2	0	-156034305173263554183168000000000
2	0	3	0	4	1	1	6927923149692901805732659200000000
2	0	3	0	4	1	0	-2768526272798983397580532088832000000
2	0	3	0	4	0	1	6907300875749677428094040801280000000
2	0	3	0	4	0	0	-1658419060949266612803103493400821760000
2	0	3	0	3	3	0	-48760720366644860682240000000000
2	0	3	0	3	2	1	-624137220693054216732672000000000
2	0	3	0	3	2	0	644726629910751475735190568960000000
2	0	3	0	3	1	1	-7345048721506756225549197115392000000
2	0	3	0	3	1	0	1970640290180494220386212024798412800000
2	0	3	0	3	0	1	-2447241285742723229171159033236684800000
2	0	3	0	3	0	0	675125651331053057338727268404118159360000
2	0	3	0	2	3	1	-130028587644386295152640000000000
2	0	3	0	2	3	0	19312972751370503903961415680000000
2	0	3	0	2	2	1	1470514570347303233479092731904000000
2	0	3	0	2	2	0	-423873450721680788150758123005542400000
2	0	3	0	2	1	1	2311574600592656660766969536194805760000
2	0	3	0	2	1	0	-538240870265061824655362042169614008320000
2	0	3	0	2	0	1	407783001853341511883684918471310704640000
2	0	3	0	2	0	0	-116953793257483805928649693739928632033280000
2	0	3	0	1	4	0	-12627635991454266452154777600000000
2	0	3	0	1	3	1	15346494028141048099095183360000000
2	0	3	0	1	3	0	7359573896462470889834275405824000000
2	0	3	0	1	2	1	-467098443197911879273446091259904000000
2	0	3	0	1	2	0	91313584874033227325560309498114867200000
2	0	3	0	1	1	1	-282380510816875020806301108674054062080000
2	0	3	0	1	1	0	60565617265625086576094840885070206730240000
2	0	3	0	1	0	1	-32367455571339233423955769153232358604800000
2	0	3	0	1	0	0	9215365053233865872186879344052180205404160000
2	0	3	0	0	5	0	-175538593319921498456064000000000
2	0	3	0	0	4	1	-15344789208880821701003182080000000
2	0	3	0	0	4	0	3848589927431875397788342419456000000
2	0	3	0	0	3	1	20539388793376374091847519698944000000
2	0	3	0	0	3	0	-3082723265046278418047776491904696320000
2	0	3	0	0	2	1	35154995619292789928309897428677427200000
2	0	3	0	0	2	0	-5703452177145738903004687638747223818240000
2	0	3	0	0	1	1	11857546974583217917215578280100013015040000
2	0	3	0	0	1	0	-2380430618013131267323431417276233601515520000
2	0	3	0	0	0	1	987581326459253490384411100761284735139840000
2	0	3	0	0	0	0	-272264278132966816328313737541103879535493120000
2	0	2	5	1	0	0	458147601778267336826880000000000
2	0	2	5	0	0	2	2844375354720950206464000000000
2	0	2	5	0	0	1	-16518479613584631389975347200000000
2	0	2	5	0	0	0	-48367600603333332783228518400000000
2	0	2	4	2	0	1	-2279563677140647236894720000000000
2	0	2	4	2	0	0	-14978074278624135080067072000000000
2	0	2	4	1	1	0	-6765549950871974419660800000000000
2	0	2	4	1	0	2	27365979091372095160693555200000000
2	0	2	4	1	0	1	2146483212896019734330982727680000000
2	0	2	4	1	0	0	12520715191362476737306901544960000000
2	0	2	4	0	1	2	207436231226435011485696000000000
2	0	2	4	0	1	1	114087831140795717902635417600000000
2	0	2	4	0	1	0	2911507973385443825698665676800000000
2	0	2	4	0	0	2	-7935616326822999551411530825728000000
2	0	2	4	0	0	1	-326572528300249391584295199178752000000
2	0	2	4	0	0	0	-1587598213877131948414477971731251200000
2	0	2	3	3	0	1	-643641508839712161005568000000000
2	0	2	3	3	0	0	-131353822756084424724548812800000000
2	0	2	3	2	1	1	1755385933199214984560640000000000
2	0	2	3	2	1	0	19304369193154700344098816000000000
2	0	2	3	2	0	2	7900699521007466776343347200000000
2	0	2	3	2	0	1	713339838728192491640458444800000000
2	0	2	3	2	0	0	83577577013442299294748581953536000000
2	0	2	3	1	2	0	6846817818149715854131200000000000
2	0	2	3	1	1	2	-15290508594373412024888524800000000
2	0	2	3	1	1	1	-1824624059408874921000411463680000000
2	0	2	3	1	1	0	-24231686382029592378624107151360000000
2	0	2	3	1	0	2	6748805909583831507661404241920000000
2	0	2	3	1	0	1	-26990928089005415449632039803289600000
2	0	2	3	1	0	0	-14484640769533293856111527082780262400000
2	0	2	3	0	2	2	-72531571545384230264832000000000
2	0	2	3	0	2	1	-73558648396684872803907993600000000
2	0	2	3	0	2	0	-3408713701152938517338446233600000000
2	0	2	3	0	1	2	4531526043763252858869878784000000000
2	0	2	3	0	1	1	367250298444365513860083434913792000000
2	0	2	3	0	1	0	4000939221116220416078472709255987200000
2	0	2	3	0	0	2	-1733336171386636016568317255070842880000
2	0	2	3	0	0	1	-19790794790326475928119101394596331520000
2	0	2	3	0	0	0	707674528166649695115463178399103713280000
2	0	2	2	4	0	1	4054941505690186614335078400000000
2	0	2	2	4	0	0	3041206129267639960751308800000000
2	0	2	2	3	1	1	-29256432219986916409344000000000
2	0	2	2	3	1	0	108730067523970375489506508800000000
2	0	2	2	3	0	2	-47621864981761503316145602560000000
2	0	2	2	3	0	1	-6190683117099125382352163045376000000
2	0	2	2	3	0	0	-43265270760228037482082187083776000000
2	0	2	2	2	2	1	-511987563849771037163520000000000
2	0	2	2	2	2	0	-11175957108035002068369408000000000
2	0	2	2	2	1	2	1451850448916850726813696000000000
2	0	2	2	2	1	1	-42952977245934891260960440320000000
2	0	2	2	2	1	0	-75968006103984226191220746878976000000
2	0	2	2	2	0	2	37323201378851863482697244658892800000
2	0	2	2	2	0	1	2855670183655641953766202431976243200000
2	0	2	2	2	0	0	22166225450151351682711547117725286400000
2	0	2	2	1	3	0	-2722473553804338054758400000000000
2	0	2	2	1	2	2	1920319069839391225818316800000000
2	0	2	2	1	2	1	521466721030127348047438479360000000
2	0	2	2	1	2	0	15102089271639996886744918917120000000
2	0	2	2	1	1	2	-4045379238300001375618370076672000000
2	0	2	2	1	1	1	-96911108322512866795182463038259200000
2	0	2	2	1	1	0	13942158248355655201143924417055948800000
2	0	2	2	1	0	2	-7594530626423287147459416515028910080000
2	0	2	2	1	0	1	-474398696759808664288078119870585569280000
2	0	2	2	1	0	0	-3597595699054364357463055979807659130880000
2	0	2	2	0	3	2	-55262149748864175439872000000000
2	0	2	2	0	3	1	9499252015005187082615193600000000
2	0	2	2	0	3	0	1379323035577342207652261068800000000
2	0	2	2	0	2	2	-490660385428638294760934866944000000
2	0	2	2	0	2	1	-124309414728983846059641221971968000000
2	0	2	2	0	2	0	-2808055796868098374586779193042534400000
2	0	2	2	0	1	2	750651679659240446286342279182745600000
2	0	2	2	0	1	1	31000380236869341115602400989404528640000
2	0	2	2	0	1	0	-620482806778781494657392879659372052480000
2	0	2	2	0	0	2	436040709768186652282184494486030909440000
2	0	2	2	0	0	1	24969070365227499727710025217613955399680000
2	0	2	2	0	0	0	182787881416390719300312220835539486310400000
2	0	2	1	5	0	0	225300273754252844838389022720000000
2	0	2	1	4	1	1	-1158554715911481889810022400000000
2	0	2	1	4	1	0	-37661805196789157493748531200000000
2	0	2	1	4	0	1	-2774081679191795979847781056512000000
2	0	2	1	4	0	0	-256849485253817949723892094808883200000
2	0	2	1	3	2	1	146282161099934582046720000000000
2	0	2	1	3	2	0	-29048711551225009302837657600000000
2	0	2	1	3	1	2	1358668712296192398049935360000000
2	0	2	1	3	1	1	2195162800300046534629533548544000000
2	0	2	1	3	1	0	63277779539300980230061477724160000000
2	0	2	1	3	0	2	64103885662942212492179275776000000
2	0	2	1	3	0	1	2209996990398997800749433915396587520000
2	0	2	1	3	0	0	103937240642049463625034727009977630720000
2	0	2	1	2	3	1	48760720366644860682240000000000
2	0	2	1	2	3	0	3198703256051902860754944000000000
2	0	2	1	2	2	2	-1249249655793441330678988800000000
2	0	2	1	2	2	1	-187432210710312779583954616320000000
2	0	2	1	2	2	0	20062771388139744710344376451072000000
2	0	2	1	2	1	2	-719387172524496007249186258944000000
2	0	2	1	2	1	1	-1156512976354870982361919585950105600000
2	0	2	1	2	1	0	-26852109047022899522926527203117629440000
2	0	2	1	2	0	2	-36784448068870903742079842357084160000
2	0	2	1	2	0	1	-567388104651513158949424321414435307520000
2	0	2	1	2	0	0	-19053862029967544747399287550351006760960000
2	0	2	1	1	4	0	487607203666448606822400000000000
2	0	2	1	1	3	2	78017152586631777091584000000000
2	0	2	1	1	3	1	-40224229812776711567460925440000000
2	0	2	1	1	3	0	-3885724349680037688907581358080000000
2	0	2	1	1	2	2	547461865609471772917341880320000000
2	0	2	1	1	2	1	72932156564148175854981741281280000000
2	0	2	1	1	2	0	-3569811859948797655103772818708889600000
2	0	2	1	1	1	2	131702886143307156146573231904522240000
2	0	2	1	1	1	1	208036816822704159809495708639943720960000
2	0	2	1	1	1	0	4227997651741025976912618774476048302080000
2	0	2	1	1	0	2	5999939925153304842235937372818636800000
2	0	2	1	1	0	1	58653473786147237639780090340013686128640000
2	0	2	1	1	0	0	1611916956295028148951845970590405494702080000
2	0	2	1	0	4	2	16253573455548286894080000000000
2	0	2	1	0	4	1	611188540506800748173721600000000
2	0	2	1	0	4	0	-211275108562322776206252441600000000
2	0	2	1	0	3	2	-71545932096036944379973337088000000
2	0	2	1	0	3	1	10296900026150633429460099858432000000
2	0	2	1	0	3	0	738306078468082663418621139655065600000
2	0	2	1	0	2	2	-50223326312488796698886832421601280000
2	0	2	1	0	2	1	-10449323585718528788788326106040893440000
2	0	2	1	0	2	0	101707457276230246399531193285628395520000
2	0	2	1	0	1	2	-7670654395474037822988589635022356480000
2	0	2	1	0	1	1	-11414988359381274255738660899902570168320000
2	0	2	1	0	1	0	-216051629405145746868869585500831092572160000
2	0	2	1	0	0	2	-300434529499941048431402639226134200320000
2	0	2	1	0	0	1	-2122398307084212953917348128921904206643200000
2	0	2	1	0	0	0	-51128413875677529068635318854537464644730880000
2	0	2	0	6	0	0	-17841742625036821103074344960000000
2	0	2	0	5	1	0	-51864632782304005933828669440000000
2	0	2	0	5	0	1	165601704629267382271463129088000000
2	0	2	0	5	0	0	-14345951854131249186348699903590400000
2	0	2	0	4	2	0	11410008565794897399644160000000000
2	0	2	0	4	1	1	-181478819317867641963817205760000000
2	0	2	0	4	1	0	69944318953602103219620600505958400000
2	0	2	0	4	0	1	-132445777663147755929786577510727680000
2	0	2	0	4	0	0	20738967609335935984860740550501335040000
2	0	2	0	3	3	0	2085008402877734242772582400000000
2	0	2	0	3	2	1	30857344191064600475263303680000000
2	0	2	0	3	2	0	-16071243345568540837261133217792000000
2	0	2	0	3	1	1	136483458262353570144866392866816000000
2	0	2	0	3	1	0	-33231098496520088033836815022384742400000
2	0	2	0	3	0	1	39967010007423512227107226886728581120000
2	0	2	0	3	0	0	-7187137780161701635179531461157248040960000
2	0	2	0	2	4	0	-331572898493185052639232000000000
2	0	2	0	2	3	1	5102321779165718221789593600000000
2	0	2	0	2	3	0	-1056146241731589260612637032448000000
2	0	2	0	2	2	1	-29646527657046996037142279356416000000
2	0	2	0	2	2	0	6719768168852973865122772904658862080000
2	0	2	0	2	1	1	-34394447609873679988336392158796840960000
2	0	2	0	2	1	0	6912770845667314647473436499024138076160000
2	0	2	0	2	0	1	-5760565437356659484683367439596016107520000
2	0	2	0	2	0	0	1085103319593854910980828733103316432977920000
2	0	2	0	1	5	0	-32507146911096573788160000000000
2	0	2	0	1	4	1	-468102915519790662549504000000000
2	0	2	0	1	4	0	332583708226385600601174835200000000
2	0	2	0	1	3	1	-648066017597205222347985911808000000
2	0	2	0	1	3	0	103115834347150527744491575286169600000
2	0	2	0	1	2	1	6689909202255741805317953675423907840000
2	0	2	0	1	2	0	-1080238408532897401517267318093141114880000
2	0	2	0	1	1	1	3567719852481135889456352786808160911360000
2	0	2	0	1	1	0	-642674859116394011557070430916668006727680000
2	0	2	0	1	0	1	400239130152552231872680851968756463697920000
2	0	2	0	1	0	0	-76060648572885066278088059486585578737500160000
2	0	2	0	0	5	1	-43342862548128765050880000000000
2	0	2	0	0	5	0	8741063447237498369723596800000000
2	0	2	0	0	4	1	380038870057357618467619995648000000
2	0	2	0	0	4	0	-59823339967679871808918148087808000000
2	0	2	0	0	3	1	-184777074059191543472226123550556160000
2	0	2	0	0	3	0	13134676796535473085877409032525578240000
2	0	2	0	0	2	1	-417569124857775535538566399154482053120000
2	0	2	0	0	2	0	56306505248507038066143128939726161182720000
2	0	2	0	0	1	1	-131301571928190338174515225300204176015360000
2	0	2	0	0	1	0	21875694287467348021113212124568229951569920000
2	0	2	0	0	0	1	-10795264477190052827533578034397923699261440000
2	0	2	0	0	0	0	2029604639566130612897143216132504522896998400000
2	0	1	6	0	0	1	22348663501378894479360000000000
2	0	1	6	0	0	0	-175064530760801340088320000000000
2	0	1	5	1	0	1	-1743195753107553769390080000000000
2	0	1	5	1	0	0	-1090614778867290050592768000000000
2	0	1	5	0	1	1	-328119014133881041674240000000000
2	0	1	5	0	1	0	2225723715069143536558080000000000
2	0	1	5	0	0	2	-99959476751621964398592000000000
2	0	1	5	0	0	1	313522354336751530468572856320000000
2	0	1	5	0	0	0	-757933297269782599271781826560000000
2	0	1	4	2	0	1	73986591441124912907590041600000000
2	0	1	4	2	0	0	476654083050489171767348428800000000
2	0	1	4	1	1	1	1746852807135052133941248000000000
2	0	1	4	1	1	0	230843408699106488149032960000000000
2	0	1	4	1	0	2	-454167784289088694394569359360000000
2	0	1	4	1	0	1	-35099550048685237694249438085120000000
2	0	1	4	1	0	0	-181471352652146834112939253235712000000
2	0	1	4	0	2	1	293580170540840932024320000000000
2	0	1	4	0	2	0	2599555904546754135121920000000000
2	0	1	4	0	1	2	-6607809020485878295353753600000000
2	0	1	4	0	1	1	-1967538648719644499316154613760000000
2	0	1	4	0	1	0	-48196474055395332186225579540480000000
2	0	1	4	0	0	2	86471590078691977751479176973516800000
2	0	1	4	0	0	1	3527594718654544446807353337569280000000
2	0	1	4	0	0	0	15238084380600040591805348985876971520000
2	0	1	3	3	0	1	23364186770881551444502118400000000
2	0	1	3	3	0	0	2069051603419910812048901406720000000
2	0	1	3	2	1	1	-58261259122881945337567641600000000
2	0	1	3	2	1	0	-601229434264804461184155648000000000
2	0	1	3	2	0	2	-153574326830766320961748992000000000
2	0	1	3	2	0	1	-21215035590790310553296476569600000000
2	0	1	3	2	0	0	-946775083639270299764001080161075200000
2	0	1	3	1	2	1	51198756384977103716352000000000
2	0	1	3	1	2	0	-233345239993251758209204224000000000
2	0	1	3	1	1	2	243111077702217029777360486400000000
2	0	1	3	1	1	1	30339656450243248287241169141760000000
2	0	1	3	1	1	0	301137932637164019511395686744064000000
2	0	1	3	1	0	2	-16522468472557473306623530323148800000
2	0	1	3	1	0	1	3252408702621962020654930054022430720000
2	0	1	3	1	0	0	131132165111479712987597186823224033280000
2	0	1	3	0	3	1	69077687186080219299840000000000
2	0	1	3	0	3	0	-2951378046636643095183360000000000
2	0	1	3	0	2	2	2268104907854485694634393600000000
2	0	1	3	0	2	1	1267290919159431734777831424000000000
2	0	1	3	0	2	0	55119941139611537647228108800000000000
2	0	1	3	0	1	2	-48084082550498906086645154001715200000
2	0	1	3	0	1	1	-3747514297139514303510913842541363200000
2	0	1	3	0	1	0	-32856118637019150057756265778872320000000
2	0	1	3	0	0	2	7336821046702762979857376273362452480000
2	0	1	3	0	0	1	-71119905077088341036658243902746460160000
2	0	1	3	0	0	0	-5543282179680852398240796776180593459200000
2	0	1	2	4	0	1	-131611815727544342682418544640000000
2	0	1	2	4	0	0	-477430743804489091108295147520000000
2	0	1	2	3	1	1	1588624269545289561027379200000000
2	0	1	2	3	1	0	-1902417936656947831274931486720000000
2	0	1	2	3	0	2	752808842999642460947728564224000000
2	0	1	2	3	0	1	101416109893845548671899919083110400000
2	0	1	2	3	0	0	473410388492302135306879368953856000000
2	0	1	2	2	2	1	16289981460088715056722739200000000
2	0	1	2	2	2	0	335898949604113784678960332800000000
2	0	1	2	2	1	2	-34394593128622118603735040000000000
2	0	1	2	2	1	1	5343363622558096126936612208640000000
2	0	1	2	2	1	0	950817362141915573881280535016243200000
2	0	1	2	2	0	2	-395076061850518047345837206384148480000
2	0	1	2	2	0	1	-28801240181996231860603682934148300800000
2	0	1	2	2	0	0	-150829274909926583887924793229138984960000
2	0	1	2	1	3	1	-443722555336468232208384000000000
2	0	1	2	1	3	0	87367833395608706541748224000000000
2	0	1	2	1	2	2	-26410000788223839344587898880000000
2	0	1	2	1	2	1	-8696215045978400168696244142080000000
2	0	1	2	1	2	0	-181891376527046777646623341019136000000
2	0	1	2	1	1	2	33185872578801742829781703527628800000
2	0	1	2	1	1	1	-782207700512145012635625965760675840000
2	0	1	2	1	1	0	-140861750352749804804344381433075466240000
2	0	1	2	1	0	2	62619461753843653741036934278479544320000
2	0	1	2	1	0	1	3475940781662275007497730417595821260800000
2	0	1	2	1	0	0	19059341903534763891904904608098460631040000
2	0	1	2	0	4	1	-65014293822193147576320000000000
2	0	1	2	0	4	0	422592909844255459246080000000000
2	0	1	2	0	3	2	1751485075569883395706060800000000
2	0	1	2	0	3	1	-174338535104191274015669944320000000
2	0	1	2	0	3	0	-21783927573577681092581789859840000000
2	0	1	2	0	2	2	5026638908561408133464664716083200000
2	0	1	2	0	2	1	1228065967873674929624391513686016000000
2	0	1	2	0	2	0	22365014546414235048551064709612830720000
2	0	1	2	0	1	2	-4555753012914705631533733479795916800000
2	0	1	2	0	1	1	-62702805133530690334135157802728816640000
2	0	1	2	0	1	0	5953714166636748490426189611585501265920000
2	0	1	2	0	0	2	-3056681235675490785010787232622884618240000
2	0	1	2	0	0	1	-147604620060244550892523533049241261015040000
2	0	1	2	0	0	0	-821609814016333361345745702596304395796480000
2	0	1	1	5	0	0	-3456293112884405692232443625472000000
2	0	1	1	4	1	1	37421317323940865040863723520000000
2	0	1	1	4	1	0	944255445800588525279874908160000000
2	0	1	1	4	0	1	30523087697565316756071563919360000000
2	0	1	1	4	0	0	2750800565396667198503120006236078080000
2	0	1	1	3	2	1	-5046734557947743080611840000000000
2	0	1	1	3	2	0	522817124800321394141602775040000000
2	0	1	1	3	1	2	-21020395472873959597116751872000000
2	0	1	1	3	1	1	-35301980607406488652513634235187200000
2	0	1	1	3	1	0	-749322353843258318351284607542886400000
2	0	1	1	3	0	2	-1365547367614026841888434683904000000
2	0	1	1	3	0	1	-18194255757886083782014924622164131840000
2	0	1	1	3	0	0	-843013300868212840329990557198033879040000
2	0	1	1	2	3	1	-1366275384673388996316364800000000
2	0	1	1	2	3	0	-90783684393026734515408076800000000
2	0	1	1	2	2	2	21196285143380520938569728000000000
2	0	1	1	2	2	1	2357072021362397148194056962048000000
2	0	1	1	2	2	0	-270250406255520338295725789832806400000
2	0	1	1	2	1	2	10058327830741687226143532431441920000
2	0	1	1	2	1	1	11628634638095551641536083773306961920000
2	0	1	1	2	1	0	212783084228699103191695813321532375040000
2	0	1	1	2	0	2	537119254956017613410386020272701440000
2	0	1	1	2	0	1	3814128948571027922659281765107542917120000
2	0	1	1	2	0	0	124498236863024842471485055416051652362240000
2	0	1	1	1	4	1	92645368696625235296256000000000
2	0	1	1	1	4	0	-13654627060006115819716608000000000
2	0	1	1	1	3	2	-2452859277323703071759400960000000
2	0	1	1	1	3	1	651472724334197158855439155200000000
2	0	1	1	1	3	0	46931998310014211827213271040000000000
2	0	1	1	1	2	2	-6788408645006959037163581472768000000
2	0	1	1	1	2	1	-498255437885878691590237855709921280000
2	0	1	1	1	2	0	40688561537234519972897188657547182080000
2	0	1	1	1	1	2	-1544636219262516454593519993807175680000
2	0	1	1	1	1	1	-1549401067897542843703370366193740021760000
2	0	1	1	1	1	0	-25701096197537144982768886932089786204160000
2	0	1	1	1	0	2	-68075940030838302472326625738657628160000
2	0	1	1	1	0	1	-338288180092837549841995944939924730675200000
2	0	1	1	1	0	0	-8872014061413523933649335257973527592304640000
2	0	1	1	0	5	1	8126786727774143447040000000000
2	0	1	1	0	5	0	121901800916612151705600000000000
2	0	1	1	0	4	2	-511012349442438139949875200000000
2	0	1	1	0	4	1	-11767587181816959711313920000000000
2	0	1	1	0	4	0	3258466735447840400960410091520000000
2	0	1	1	0	3	2	772629168879284777220650434560000000
2	0	1	1	0	3	1	-97780626567996007979229966493286400000
2	0	1	1	0	3	0	-5906110455983667087849300279742955520000
2	0	1	1	0	2	2	517125179420557609057188253976494080000
2	0	1	1	0	2	1	51149809404181053657426317539767091200000
2	0	1	1	0	2	0	-1541335646426591187836218927635551354880000
2	0	1	1	0	1	2	75776124539091406951237545371011645440000
2	0	1	1	0	1	1	70003685821040658831816124268768952975360000
2	0	1	1	0	1	0	1094542348194985943728669696801728059473920000
2	0	1	1	0	0	2	2802009638094045202368004393261811957760000
2	0	1	1	0	0	1	10826684550325398425383127470061049542737920000
2	0	1	1	0	0	0	244675759255930099596930113980832261374771200000
2	0	1	0	6	0	0	274577467671021207884975308800000000
2	0	1	0	5	1	0	776195849787655602187029970944000000
2	0	1	0	5	0	1	-1694607450648125364935212400640000000
2	0	1	0	5	0	0	72359512224505350343765056552960000000
2	0	1	0	4	2	0	-242636465230528292025909903360000000
2	0	1	0	4	1	1	2084825530672071177887079727104000000
2	0	1	0	4	1	0	-745016720939927475939920825769000960000
2	0	1	0	4	0	1	1126475734098111905447870981367398400000
2	0	1	0	4	0	0	-126564520626407189634631406348882411520000
2	0	1	0	3	3	0	-32206650845050397060062248960000000
2	0	1	0	3	2	1	-507303726077080011794049662976000000
2	0	1	0	3	2	0	195575894906607056936602977435648000000
2	0	1	0	3	1	1	-1216035237116452482843833601034813440000
2	0	1	0	3	1	0	268459007574606060560032060365204357120000
2	0	1	0	3	0	1	-289867465412053496501589841250699182080000
2	0	1	0	3	0	0	39076516072844789387223959497249747107840000
2	0	1	0	2	4	0	8652102221857464079456665600000000
