A	B	Y	Z	coefficient
2	2	9	1	8827820187540184123675740366990859576285166001445296043186578641007685276826468352
2	2	8	2	-7228734356536360548854436200400952105463983666866970461040406329739798829831684096
2	2	7	3	481475820068960192945330978675497958176270979730668755388902113467953919631458304
2	2	6	4	129000851247530673643258843555561396234800835452748548713921702056361128927027200
2	2	5	5	-52232657796669075085867632695608814160402810156382893936040274716485632710262784
2	2	4	6	6289545784274661359019718442122799210180202513952854669759054401141704601837568
2	2	3	7	-435610033317971481524087153611089354482277990780494439519849024886571018600448
2	2	2	8	17067910150877739108014812827955465177401657644470002535245115915783787624448
2	2	1	9	-394705912242305188593562597512477118852668783392757715609273299413558378496
2	2	0	10	4438917512029721044752339212584849703285469969465758301400901046670356480
2	1	11	0	539444102096877985646232548093338762800262171206548537650761600505018000136208384
2	1	10	1	-4488189181928210618399278194055840095045239713549083416854849932850644827976695808
2	1	9	2	7760709843853824680659214223223244209308025385785272593313951196211272231950483456
2	1	8	3	-4256354751934198566284034148342004372503474543462002140353465535895232165320425472
2	1	7	4	1021478676128572059094413320479691787253162738625923150969673979887661410983673856
2	1	6	5	-291010032445885256474232416430900255250246743238002407844291284709567881721593856
2	1	5	6	44408716357372166361699783228183617850901189972764753041949387432455975813234688
2	1	4	7	-4148950014457484690230553689773698631733373650047358520187386414402492582903808
2	1	3	8	238610773657257041003781561459177285399232926253673534577595576400199458611200
2	1	2	9	-8414506627757431762884474987082585007553386550643935144970746852478401454080
2	1	1	10	172839423262922440336983373126870871018430495328466853757954158639080398848
2	1	0	11	-1599396283246329071585325009657393784465089420884158544137420100497932288
2	0	12	0	-68691188240734276283540665469860926044699265734503046555030665967677353520005120
2	0	11	1	783134450318117809745648353707820923888523231198268075172294870931505773836632064
2	0	10	2	-2313500032823043134464415059357817135605501294388997558025695536437199748079878144
2	0	9	3	2595742229702987511176679114226637149275907164758711959129562014516213333941485568
2	0	8	4	-1153397400335963453564525473028956939637300426141379996809485957927827814022578176
2	0	7	5	149230742702291130862364933821462640204282800398786158212616486532561232359456768
2	0	6	6	16143744730419930921085485586875034817051323527041562029742030849854830323032064
2	0	5	7	-4790834460570517305478077232351950157384766150842975877389736162282267768807424
2	0	4	8	535502368270718073940300955067556149717906042503930338204611286807585961705472
2	0	3	9	-31678503732296454497018423108563194994697882211865772027102366468769100824576
2	0	2	10	1121090216408449782990913923452966036338511136764179721306397961231270526976
2	0	1	11	-21456041324826518508939676011751044019038648572011429623824786596455456768
2	0	0	12	167779331740900837024491640096269683015769504336018794360190239198085120
1	13	0	0	66223216378390727494870533534667032523028638590714822132841795264512
1	12	1	0	2229309135530270949131978952671186018203294599784507075644202016686080
1	12	0	1	-1272146392600429247027674039976209578216802386797426980035396582703104
1	11	2	0	-551709040937132195142806655227002589433316428066989542213081712137322496
1	11	1	1	13633094049584525987190113477144265502941993277475952052278920232222720
1	11	0	2	5546857402960466283804599676003763696375810890665643134719229007863808
1	10	3	0	-41189683424356068357716820540010744626921256090448280939408591168148709376
1	10	2	1	14247039444850620990626122388088060301148435127797198324175711075005448192
1	10	1	2	-878704648978264491289017274805783238466307043029598033547497324471484416
1	10	0	3	16082657839355346256318159476352931942089516139720930483134627221749760
1	9	4	0	-729316578674616971144464249423501374674367282254425213943906375035924070400
1	9	3	1	742605183217896795930199612299515955031470903515661040662021022999268745216
1	9	2	2	-113043371514238277739497555759252553480220098430956531005387287145318227968
1	9	1	3	6441597946563534170812217094440071826812315943840120729720507767576264704
1	9	0	4	-146779487531303383429929986620953183327878947805598755293452286572134400
1	8	5	0	15972637731321198826906872690866751574480287250187735269339992512242493054976
1	8	4	1	7261870542421411970907036865458845875736150443166516465451857479081439748096
1	8	3	2	-3096335255051911369018895650719829940290844101277001505067255765020205875200
1	8	2	3	283702961696661026044503483300700893495295677352806598714955398235236171776
1	8	1	4	-12628534211202905195072900706537542923087500654135775652546437667041247232
1	8	0	5	203302756168470043384592536363140593548580846998835188219581975702994944
1	7	6	0	617957133589520201819754657720549599962546222823428470663871451367053689602048
1	7	5	1	-319113154570319339831195690295488471403417246048103897767015885924790150815744
1	7	4	2	14153498380390781748113110557053487649045670229218914575982103386528495312896
1	7	3	3	-963201852838425668553996180859600151287255057949715960941519747379971260416
1	7	2	4	83975714373732768344258453148727698362951596970118708067471582120032534528
1	7	1	5	-7716204209514792797109135186343708944825344039023421235304139068165619712
1	7	0	6	212178829278003781066857459614056532428558591395681638987245485657243648
1	6	7	0	5529126334058646922578928759493969079525767661869480183776571097851614631657472
1	6	6	1	-7484297363576542792154147803035036502100945329193800491154894024970529533558784
1	6	5	2	1138155288280234659311125064836474908019197490666748416163850538610982212861952
1	6	4	3	-130090693640037286508715902718794454434318221908064162855792834695138715140096
1	6	3	4	10430011874543305528923743449787882721269967359624857660503114874573465878528
1	6	2	5	-593258708083719790001028457009708414514228871986829705010098399606660218880
1	6	1	6	19515169626266024488184280748336057749139036341353741965580369013765341184
1	6	0	7	-260042926576386498582424211742682388899905828417972692177773523954171904
1	5	8	0	1445595581693179295801447201723184984232689094740083771327925087533148937273344
1	5	7	1	-35598391774094901493160289232860441325768653058466376861573192824827564345688064
1	5	6	2	6194028851995960574268155570666341526790957429173544388199814693308602542489600
1	5	5	3	-582147269578440924128554224286747689856512626655755303408489404986737130602496
1	5	4	4	49943778719741080796521427207943183874449223364924854077294613527955424624640
1	5	3	5	-2915039379831158407671300835874219759470923665439793647099630043045708627968
1	5	2	6	110149921399933493339661069504792798335403765954068118698168342696900050944
1	5	1	7	-171447401675506698926304306358432728039449379504647100516083661244858368
1	5	0	8	-53285515759112743862157954048425321337423005926199488655452893720354816
1	4	9	0	-31500690954123742442377312991167396713682991723023666839597168018666131122913280
1	4	8	1	176824259600522152398417720189901341662880966266202734887186837895530431614484480
1	4	7	2	-66892726125510741000532589998115043333092005322799490587323175591644361864118272
1	4	6	3	16100958083290130408565488282495696648367562028253290366392100119870771924598784
1	4	5	4	-1926130991109498992205201208737654578540817566993775781413789336116478297538560
1	4	4	5	156761325182395583657069368800819006153294152704483077364625310853020178317312
1	4	3	6	-8371112535412557293404158440300462902568698088653880138218420244842053255168
1	4	2	7	323493871543867024506405090782009260868685946716759417963637938514231541760
1	4	1	8	-8004029031755058824679019169931242366622415614885508839743974859718082560
1	4	0	9	92554491974089576088950036021104338910240734388985918706085280161202176
1	3	10	0	43253694874212028139672912108462524579396732627707500326635793324626178873098240
1	3	9	1	-246078372352225263873789608799536823535049619323914903759940634202776226646654976
1	3	8	2	111394561649405256766757072160961455857737587368585367758855773562676110525497344
1	3	7	3	4482064638266958601899229564018398151010601718544822959941499341843127117676544
1	3	6	4	-2735857266397007316275826087615300394686738672472090220732023553390835790282752
1	3	5	5	418794884387962359500948502447907526966868982610183176595006553789037891485696
1	3	4	6	-37188776395566118643990852927693971737557660003462352253468113616165045321728
1	3	3	7	2192979712022609942644950464066593037765524905691837470596186999180752896000
1	3	2	8	-86642570456283013349836522159143095951069202249625872190064741326144954368
1	3	1	9	1694484806532684725041605999336334722447747613423610314025151699480330240
1	3	0	10	-9741838637799110239640955647612870004281433158905476784326821797699584
1	2	11	0	-27787604512291117584493901818675801314160812092661188097607051843755032222367744
1	2	10	1	192706992418284398126655939887989398977375214012279681907986457636097511402897408
1	2	9	2	-180012474153761819384130355695666375867554179942121247954013639097838467969581056
1	2	8	3	5707710256660537602881866447582241626408356887265598573625053041988952388599808
1	2	7	4	6215778192120841683731606446698292511490974456747935382961889987208268217712640
1	2	6	5	-2354223685806809828401908613177622176554764463222480888375358284889767385792512
1	2	5	6	302698579571902948109854697247406875284449205997954631741058106485099253252096
1	2	4	7	-24403705787143906701608413929658516822237942629264499285531880929097283158016
1	2	3	8	1165317942228758151793213784226333363039007487797823944426210908049015676928
1	2	2	9	-38275135778142477358562130545714369475455341123213694770691853612508102656
1	2	1	10	824117663867037474337321159451085056264151137670823127871764721209769984
1	2	0	11	-9321000015620620840937675489733335102982396615872602287346844574056448
1	1	12	0	8322070260162535674082675908973802801705261300002864034573821016667467609800704
1	1	11	1	-79021785631128870388980185363989470676610868247068291860428242308170714614202368
1	1	10	2	159787079384422549956231853213240757282685663818292402376667192654656602868678656
1	1	9	3	-101424121615273495623544560653254278231795236657592187972922925332266105386565632
1	1	8	4	28567566461285268212940585561714023275940166397069655791368350844921136353312768
1	1	7	5	-10760292112772996048075864867426093695604616883788496910541212266278311596523520
1	1	6	6	1864039939007987123691070648638455812051058640459256342066409680376014236549120
1	1	5	7	-200937524988501780918745265385077068378860632815769792099024190801537398587392
1	1	4	8	13661240154936515311814782704999769905093267056099734158191000339907860299776
1	1	3	9	-605286092831715259324847536017328542107326079473943417858002498241042030592
1	1	2	10	17534107333278412441806902997297777981804056311638633127897682646808240128
1	1	1	11	-299959714788898626354535917482698990485481005655106677484623053484228608
1	1	0	12	2302098674980056975946066505887832295663681099998121898620212511793152
1	0	13	0	-845121533836830963420420233879676254155527902649241844909991056733932133285888
1	0	12	1	11138111500486935482213330991802455891006520606200166014583201032340490598481920
1	0	11	2	-38620834659941389111611084167387416567806924373261333620576589212298936549244928
1	0	10	3	50375605051376995574238274049804019193108957859730099947707322776046914978185216
1	0	9	4	-24831751793233184206061671435607717927393520340207904970552743986437413558157312
1	0	8	5	2401353166326415185335684939445235741541578987457600904893341138719305162293248
1	0	7	6	1042311341298905498700785132802798505945536666290701144963030173609785523044352
1	0	6	7	-235777652514595845044075481368099671524711520291462982961242236022429951459328
1	0	5	8	27834051667519537308738618167968996223350686673245900071557869205140414185472
1	0	4	9	-1857772669514614062226082390231095173511088678676939099728429268958883610624
1	0	3	10	80784464197888611914767470890589357161975540361824673586003861422959149056
1	0	2	11	-2087005366525229078666466896959215767018263607505077994273490526006329344
1	0	1	12	28427107643411057844069217849819833856909403406540734913327577911558144
1	0	0	13	-102074312791720650342221849786328667660703596648025508467970221998080
0	14	0	0	74957869199533261240343226012172921566515449017698457264916709376
0	13	1	0	10824569095859638592707682350321006685022140339006926423987412729856
0	13	0	1	-1812208670201558305402156121939529962143183726604472127842627649536
0	12	2	0	304647935097252183145797784083455950319372619979897361242714665050112
0	12	1	1	-216255600200089693729091933774293070719803068900242685197224860712960
0	12	0	2	14610586458463745443366476476502228624412793333231976643157409054720
0	11	3	0	-21159655122939164899785564209262612402252824929026709294549935096102912
0	11	2	1	-2829931767475343396291000664625930897106641528429036120856479851380736
0	11	1	2	1139011408516367154629619688662041465055270722654169642433256192507904
0	11	0	3	-45021572926384110687444036668947887362958885607845802410715210579968
0	10	4	0	-1466285679876483551282863428259792652413747196206007944878493091009667072
0	10	3	1	548976692904215502073538937947716318505117174136872989619374582211985408
0	10	2	2	-28466504587317186240715754050262391252734951258607041109449458495709184
0	10	1	3	232360814941599747148776538848755466114849179730606196266917301977088
0	10	0	4	20989198516667437663609943088460913198579805218740822970338887401472
0	9	5	0	-24502002711795033542409391216590195368993258144255799741441346148580065280
0	9	4	1	26331781163914361720568584102731028570569568343042046732910989529930366976
0	9	3	2	-4410364453617488120265259323587522636737038698225789314663881702726352896
0	9	2	3	333596433484845451431237217802595961536027080505315204802232099228319744
0	9	1	4	-13733928760860851495807411859287105416771488056547899881141003788091392
0	9	0	5	280844725982675698052544733305095317324677573517773915054641477124096
0	8	6	0	325056144430857532197425808292192963743390540801341893543673935562772307968
0	8	5	1	276675066074540632491621768620048987885258748333876699240043626347697143808
0	8	4	2	-110800349944217264574284209897299966987419029369568088353749066625570537472
0	8	3	3	11937322785154707224865359588324345365955979678547129383615089004957794304
0	8	2	4	-758793640358076337005819942403409355502587523215445802939410571627544576
0	8	1	5	23202523467704109692866993957472564352906814738946150960127066926481408
0	8	0	6	-333613534481567076116297849460952120873488844006638171764567717314560
0	7	7	0	12889076222769204551105706122500225555489525945012001604093321953374903173120
0	7	6	1	-6732297361215887038927682092866967042251254425740966997886691146107819081728
0	7	5	2	67271400727734632551806642924610911109930605130191435047484915888147333120
0	7	4	3	-5747459102269508766259918194442311551050162294999295027570877962776559616
0	7	3	4	702449778245275764049520530696496802689201703830586387057621141610463232
0	7	2	5	-308817012775992250817909482201048728480948125147958553316169520439132160
0	7	1	6	16964518441762476033018011422644638159779882443654024656649461513650176
0	7	0	7	-407563187344887438496056676584051153461272803932745090858450718752768
0	6	8	0	108689254696456682705247749475025370710965563731894607263195541018081338982400
0	6	7	1	-159501931708334980340507220466318804741116025252211897231848180783734861594624
0	6	6	2	24051630575093666952390643241318910926028608178531895118247709185782650699776
0	6	5	3	-3244236663396776069654371712298570116144439244437903322405602674033193713664
0	6	4	4	299339592519484693225134740736918097770541627459116157213162347368818065408
0	6	3	5	-21762294773594617126793353112511022165941926747946216931817223230433656832
0	6	2	6	1003078071109765575142244949416937895318557140990949995785296250136395776
0	6	1	7	-25224396015798643283806895161774969487705671960203246025798418467651584
0	6	0	8	263154018597178295484161600592908491059292007879524632487034765967360
0	5	9	0	52032668813696523488466559999178179372212107920869769916011539157746016124928
0	5	8	1	-777019632528415880791238197705901431822813238070211695550914748439773579247616
0	5	7	2	140921435926060198858579163701970709755461260067044494644696677869802855530496
0	5	6	3	-16509795434788288382963672373782759377937009303164945245987415253233021353984
0	5	5	4	1706181023022539180194393432384656769815252108466000474566691166802344116224
0	5	4	5	-119608949284683832914592286878068078952918159253726001222378724067489120256
0	5	3	6	5998545384370320136608836918285263316339920973237950102261346948454776832
0	5	2	7	-59230354557450432659872804330246001619675491992919039030619848208973824
0	5	1	8	-3885913082597711937902115194096451735864104128398714853908903280705536
0	5	0	9	140822836842917105679925246702994756433870694919048488038869904261120
0	4	10	0	-425274957742352016616765547137113812190905238151823790446911741268787873644544
0	4	9	1	2726403187435547828004221708468578905837841520338859089326602478638119346896896
0	4	8	2	-1124457137409435866657486897041160740517232922139138147859437918121757938352128
0	4	7	3	301037055447203293583232039396096447105129557325878037391422907255029347844096
0	4	6	4	-38452919238706278505545452199176775386566806849296272542596162095788458999808
0	4	5	5	3577148843365161635165228879820227990118547645664273903069638649381175754752
0	4	4	6	-219192907397850089685530969328539997998088049443206036585777230622799740928
0	4	3	7	10779601257055233677606460363046692417286905342092730586114846050860236800
0	4	2	8	-371716084243971577862162881862041162696885783528445741503658212656979968
0	4	1	9	8063905179446199381359338530064511085084793856041817129806920748007424
0	4	0	10	-76884455575804421694043119010058188975808430691305764792240476618752
0	3	11	0	441875909352833715222241023940303069048875989770902364028839943031834714046464
0	3	10	1	-2923983892838743961211030850862645353705181994242832822242842404627793319952384
0	3	9	2	1457809230422528147100729522687791603916944882248734776930781184768175064612864
0	3	8	3	221160322926719842351434144588661201525596562020058896856367280594686675976192
0	3	7	4	-69143597288213882234818678888580629674780045967980727268738664456859311538176
0	3	6	5	10863414508147630077523113625146425220190136811011616889987338978963960496128
0	3	5	6	-1039928056221253152437171933599496698409895516717326397097912349447651721216
0	3	4	7	70115001557847310763322236572846777876475517398475984512304846751674236928
0	3	3	8	-3354311313850908614757408966519044435617022252457561757408247012946591744
0	3	2	9	85603615410359942528684436100424370141911728719764339051934394935902208
0	3	1	10	-819762781934970632653102454385725463318101117467060156549605499797504
0	3	0	11	-9849276141150945459147524515407310128352584293182993555603379453952
0	2	12	0	-220872509128597279883352964285799380800709487304634808844862653714938242007040
0	2	11	1	1802230527705999289987536174286481791951390426329930980356832380953102593556480
0	2	10	2	-1964411860806743185304779889171648743291371231349366603728551512709830277726208
0	2	9	3	-32717393342636195662255870885135237085584837872378609007882737587841706229760
0	2	8	4	113289244074659732566307662343366894771387297022536644798145996728570692108288
0	2	7	5	-43208794671774341679263931407866141382693226723037864839401604248535672029184
0	2	6	6	5763059935770786270999294196042933394724345289736658881582297826543586394112
0	2	5	7	-524455328057418748588472526160728317896480755381509467813488336367302475776
0	2	4	8	28206160458504025356177441736347541750831664776367062747501615725990641664
0	2	3	9	-1182560474852321930721125525692515244642114714200982981596328240173023232
0	2	2	10	36249757595438429688976125268050710869996043312141155546201682594144256
0	2	1	11	-797079116245886913920504193405306475978143463398613275243093530247168
0	2	0	12	8514552730071712143620581648286588032592037719634971696723627900928
0	1	13	0	52043392795799842541783146615993070927299357309096752976242224395151644557312
0	1	12	1	-586805811371571996344767038488135716600735760636237212360146428436173401620480
0	1	11	2	1413645672314926014519616775068440645923858734805578392430731903786805878325248
0	1	10	3	-1046814229773164786873162272955053535811772174068375172649100985221459583303680
0	1	9	4	341866532529551023163900097921915905591813143565777463760779304735076031922176
0	1	8	5	-172227384099231180280033597177310439983874227466561895453361079576393744384000
0	1	7	6	32584847602696863569788271306912048021116916219283892763942332824644426661888
0	1	6	7	-3934834944216373900360787667457728041657989006688613601915244936830680268800
0	1	5	8	301621827229236838321781510879314804211565792497830679308642078898128748544
0	1	4	9	-15672123035467500623381809007343199558627743108286358484699888963662905344
0	1	3	10	565153957073280117652744819636221492240957547126837056997400709421006848
0	1	2	11	-13202136343619087289474765289139005944322906896903102795931325926391808
0	1	1	12	178868433191499330968653476706076962338376338404836121957758926618624
0	1	0	13	-597843629449698735528822560386428752278874804954369219891700498432
0	0	14	0	-4171852380970755473894577355353857103043248799877560832937029954787012378624
0	0	13	1	65794541691511209810955744028300038994104413876184548811561915512473238896640
0	0	12	2	-273091628812300782093271819094565787557601422036609943598491041702776612585472
0	0	11	3	420652873395817130972433159280286114158662093497539309585051188035563814387712
0	0	10	4	-232170386988486282445157542942197802046178058015804483520226867012057005162496
0	0	9	5	9299622801544938750344665836410375497640137989208122623863584714572248645632
0	0	8	6	21728888634353388512623495479483999633165084930680893939174026074978060992512
0	0	7	7	-4485102952237407367474591685609003441182624672699913236232348457630385569792
0	0	6	8	566628015531279559387570710623050988535000924635163180514107972467869851648
0	0	5	9	-41136886276534921605514778348801088835615498453878538799402968734472814592
0	0	4	10	2078118809636991681027150213195314338670931025365833464333319074981134336
0	0	3	11	-63643274010211111480350436403672656122152742966554667323088423107248128
0	0	2	12	1114632000804372878358911040685231139739476921210378557052978617171968
0	0	1	13	-3719177496212998818868644423846958200187040461800759535331769581568
0	0	0	14	-142702170422593472432811505799306233714438381217453388417294925824
13	0	0	0	-3893506398853988313793482965666156098893124146242576568826756744966559161505334293410978356
12	1	0	0	2837120034401458955494077996057097893555437784716513476526966031697472335367259826165615824
12	0	1	0	-8262882755221605749878092376143184174648609658029478661283893307170384668638705214302972848
12	0	0	1	2228371728222971731627886770952375677197285760659477231053013889189076453541872568321653856
11	2	0	0	-526330911920618356620466605537649868110974443739404961903447377454096062289663972719143632
11	1	1	0	4257711505982970996805009510549800546315506974683982733480668448946588082844988557940500832
11	1	0	1	-423914541531875460901244601855022476359290468060901597634760881152520207942709196435683104
11	0	2	0	-6476518067583280946446144831478781368991384608756691509121153560338927620498207882098500272
11	0	1	1	2817959262356888471627368634793870143663511318377909657209112743022080767083394083832501696
11	0	0	2	-134438111918389758018740004691199456316452308901158156675250340783076316623189126867192944
10	3	0	0	43473881685384340111691557691286829046561203673527047305459380377228886680109294260931968
10	2	1	0	-652336773086641233870340289689856687186564778999406673820953491456194603917488047726569472
10	2	0	1	-30193512489055327989647861735705302032663851987566174584432777226665650373365425734444192
10	1	2	0	2543231782587748412443147523895057145002291014815052811079003490314624088940583700351623152
10	1	1	1	-163738968206418459946002078733918236985534395321241669154614894063076799595590006805090560
10	1	0	2	-95529450269295042705008096129767644363859754955757375895466763414618670805025047058359936
10	0	3	0	-2592146096251311721693116787100106591445786368753617410034014141032831347976344781058168128
10	0	2	1	1183681721517994704382314372906427148843637859233783463072946489773203943656073021236636768
10	0	1	2	108006662638706805228146240225653915119418580480100765298469826566661237326943351826624416
10	0	0	3	-41485316559902377418874820737123904672144853980086505635921094530560561622272076311630976
9	4	0	0	-2069015780019928548931823142950852173776768046636994813022732580444694834717931742885488
9	3	1	0	49222097962981921451258450756303137429970478824838571628992297562539331544852959076289920
9	3	0	1	5916435549924492388512937373700872704149933200620287024368420017757531340733484524046016
9	2	2	0	-318423298523297679108175024321987856043653844727951528668689443803087686202740698288444752
9	2	1	1	-99968098088197976083867487306168903425643297866898440306706441300567772835016544987387072
9	2	0	2	17572263960323849671832059767608748913355483159149904185388892206829297187959022398129456
9	1	3	0	778745265070310633547593343722074199991535113542921278192127724818366067355429732764210624
9	1	2	1	206657844257092917483347612608474860175892786510522154939993083527924949975457704309196288
9	1	1	2	-189277209932628682880837798068558723635483282775051522797443749403101606738275460576879968
9	1	0	3	14407594345626583810582114499188544755210686273328391372184392637919768757362071556089984
9	0	4	0	-583767812221688104119653845119578915608903228793055869334815756521521008982071093329983360
9	0	3	1	89540444964325960631132892936584886314035076408545913743349555463046202283534281128353024
9	0	2	2	269416513394296297235906542742121970870648227336858177156268963938974504335492700513241408
9	0	1	3	-85957972431462152525553114546066695456535985488992480751487920037171005930642496935566496
9	0	0	4	5819120546702114683711120907762564298159555086758335004081395830179256755468039991156832
8	5	0	0	38392036404155089640848752809816378655939469918186737450392364091547750344348856943072
8	4	1	0	-2343038726517563800260194868554039958076887315208804048547456277002502572476882985815488
8	4	0	1	-230454918584382275394342743432296658233452972986933225122963353553707050417278220848128
8	3	2	0	21329892057687476740953334365086677012224774263429987554838162542327354975934499794156112
8	3	1	1	11314720242316096033885818790147305652180670899382939380853072394946683324760969313626752
8	3	0	2	-885913198044893069986129865743441784547977126176535465886248508764696289006489595642464
8	2	3	0	-74168754416801739008015966246485032626160113403594122962664997835665457676954746440862464
8	2	2	1	-93139649441009691238755462786086494602568520066738322842399540796733698406655709486491328
8	2	1	2	24813633754150875196795793690142078065006572870645161446477176779857131145880365443627776
8	2	0	3	-792346690060762734632764663217686876275144242853016418401584049139331321639700036701888
8	1	4	0	122758733101515531418829286637889213866557403789044542710917887769977797826557029638821632
8	1	3	1	194018017363375329700692877819406838703742574556765390132973749138537052971779465429468096
8	1	2	2	-142560052437940002257903334304697183753498545110889416858462333678899672996619709095159456
8	1	1	3	19405741850902406141862200491231161143779833448107232612086702476284210938406526350703040
8	1	0	4	-593972761986618442438248661232491934625077800148574676441034589486708701198346860703264
8	0	5	0	-70983286762981669734977767236397044062954885102285202030738525432634565016501510774727488
8	0	4	1	-89242357488756103535036206534607558943198537753490103053780858886927898179191390038280512
8	0	3	2	170827486075191563807460408842014248941521622878916986372906881620087664102528257028902304
8	0	2	3	-64799712570169063351774469620788574931466091475816741004427352898492570092437346046679872
8	0	1	4	7945190223876845144234913627670550656197885950890235565869911281399084833396861667229824
8	0	0	5	-280092842176683444706354001319231515182346179599585726882761843516394241815783863457792
7	6	0	0	339442396583068546964486819413883377453278227065586257010723899407073173723877166592
7	5	1	0	55737326650628007456516063773838965168769717487983775465137425876877619571217408516096
7	5	0	1	-2399734140838494466815446361958238437965732043923347987514423670686319288665055115520
7	4	2	0	-1004129657899828415411265202076417048181308679941537385655791703511418233803708293964416
7	4	1	1	-456612988624584910970624591363849652899894032114610489385803660015729431181265271877376
7	4	0	2	30155659855766201037877950412244941556433423991730748132686027989854083154921356798976
7	3	3	0	4019025044211899721721494512680243982269182462260522253538668010272423432754961306529024
7	3	2	1	8306578007866479844110973353609359606501008729965221023079485146394030450408274473380864
7	3	1	2	-1186101558641021099856042221547267991968243619787445291698174860179584223334659034379520
7	3	0	3	39361983806797448545077169755215472478990033751391406063134116433918720593915508771072
7	2	4	0	-5984796617400088035872606409419237037070628181979601396825921755093127410853169187036224
7	2	3	1	-42653898740329482884164497189384979391474173997419075972360499430729229093653063935089920
7	2	2	2	14524031887664190617222016004203248913491380391935736828905323602952538646431428868491264
7	2	1	3	-830080309303423150057976116806027908679297022257448694276475355395034916578030192543488
7	2	0	4	14289562796025614961519551096128906549370097164838421029759902257559028575044110489984
7	1	5	0	5449690042415988469200540303674632599721733009507889250744228751856705537406030658535744
7	1	4	1	73751130447731921413501983885452056720505244134223922740790359289952781347120489296401600
7	1	3	2	-57190286884441119368843770499674934578578163856087593488877625451037075902796315741297920
7	1	2	3	10895449976319729054754078347770705512010726945919850445426355598403164549712891040751872
7	1	1	4	-648406024462726280054102948409960404801649990303692508933627382048878728090610127243008
7	1	0	5	15952237398817594450333487218514440295885699816785443493605664849739225600689211016192
7	0	6	0	-2546559162894195403822541909507607822094368892216334719346498387384579028290099450295552
7	0	5	1	-36673701292286633344855758754070906851533784646986305328669944137238256733334738473710848
7	0	4	2	56026468632502427842823249117649748507202521555983201849513302139381846571261390831990080
7	0	3	3	-25474821261434104167217076589999541242467686846142159625159042640789676141561833662071808
7	0	2	4	4387629770168662716498342483093247734921169486195450836100764679009638015748966368699264
7	0	1	5	-287431107044220427646918022218788602419898442095910498459686383217800831549701655956992
7	0	0	6	5937708710770442085860437700633559128819981063039397519124796886270181802277355563264
6	7	0	0	-34138167448837390398715838081933053739180118706896632128026058447688851181989841664
6	6	1	0	-419085961374989025452557815967351073518963189626864011049444396662091048796322254848
6	6	0	1	402416541122266558223761415437508729586860968898062400075843264501690596408997015040
6	5	2	0	30269410726284515899523764236206398556668137210684257929755681573521179502821107227136
6	5	1	1	9884224370095001861241239920366441229976875781017758400237716900051314687205857792
6	5	0	2	114586092761115055079351341465062555830489095745130575109734059617171102248941857792
6	4	3	0	-188887612279917183477466014242663768734381997280555620857816161903983555863217888204544
6	4	2	1	-330412396082924309356139449401582227763560984469748523160609663004268038628562110690304
6	4	1	2	40831686843092031675596238128636375214232808938548319135235501544554247726594829284864
6	4	0	3	-1725954632983679630719192306590225331771099665716321733754179494783464734636068044800
6	3	4	0	68445611361474136575312644549885104125973516824947185445563802408484612765198955105536
6	3	3	1	3224441077619422945479204427618576852234799241485511561923947833229738470565651502291712
6	3	2	2	-640401445630736281817372096108718231902596685668421579614108792448926210117172743314432
6	3	1	3	37471170212007280763553259212954039134134347519456623818636955617991009947985445660672
6	3	0	4	-727880555375567458174286925470607541203353220777456653329740779306807740646003735808
6	2	5	0	1054830307580807593039611937101741337524955439938499362058228971021974668242090390113792
6	2	4	1	-11450008884805365476566859675338569669865823689464405780177298871075916636286095511350528
6	2	3	2	4684160689516430079469403495239186171619606909910569233720366237316006037948178097687808
6	2	2	3	-354393083476535635178309442777512234460121098444692797357618886538641968728430967916288
6	2	1	4	9415206603194290899195195510013030958864810464927550347965990965627005848188651994624
6	2	0	5	101465249883613728957006440138977426438871422025543357065640474843169377095210119168
6	1	6	0	-1526772569449618086916473630829361263756628584347174690986828535646161485165719928451840
6	1	5	1	16098746757989471518749238724556974684436737613435864992145209217489567961354638996200448
6	1	4	2	-13910083714901419851258628756433060657103075164404158739577815281856274401074487706293248
6	1	3	3	3384612170458893433263637867011593725462656984739831334019619190442165323293898202087936
6	1	2	4	-297805465843294067013548679794533292196682044368376153672832539546159948713208593113728
6	1	1	5	15663331416927435432898414132914144613265599805464970995850648922612849517245523436544
6	1	0	6	-375367817143859297273591218494404886281906010181227860798760855191479040375209998336
6	0	7	0	543509455671263057505174346049912511342362454467189830320111577679534082552169879578624
6	0	6	1	-7107116227600702658128598814504269507019505806309783138394447099088848743131664381880704
6	0	5	2	11137687578733254274032760355370385495721061631996206057691571241947218030341048435664896
6	0	4	3	-5991519675305084452327901874319598007883096327249722449561682783363775233939920099670528
6	0	3	4	1311453323806359846185286589629733518622679402525803924118500503263678325751688554132992
6	0	2	5	-119575541129000273212552907626077448373268863674694352792917416234459965326713635436032
6	0	1	6	4337381170231625772193112385291458574243450992208025859863666098580122430215595564032
6	0	0	7	-49604398586968620038318028528948697423425011182108063313373530903446015250266607616
5	8	0	0	-391779134929032307454450556714003544209252559892798927347302215813782577698142208
5	7	1	0	-40476103754976046709712445824423900991835897318885749043419230121534488298325769216
5	7	0	1	6342867192369572205334730731992712506274506514572298296927634941745347603446037504
5	6	2	0	-565922621096544142204893992905018740797688429760496694069199309192065309117760731648
5	6	1	1	460176416241484408100457862979393270880236563120179921924520985627451345129238686720
