A	B	Y	Z	coefficient
2	1	2	6	16094961072084552429843056394274208049462220401968883379135703018373120000000000000000000000
2	1	2	5	-65528666424806909616645085432520992894508030332758550221108224440896344555520000000000000000000
2	1	2	4	-138340794534846149140308522530362905814474978027455198377481387777305308852912128000000000000000000
2	1	2	3	127559445741882349961446031586550901801186460165240982378893319764686299667668102702694400000000000000
2	1	2	2	131562272114025686790632247746423926003481016308428043138412853566941633884509444958165401600000000000000
2	1	2	1	25969865640111313184587471031099898392821333878687531844753750962177325980142881475682893824000000000000000
2	1	2	0	1230758396870538061162994714790914014786918125259071713568957203284770907174018144579356721152000000000000000
2	1	1	7	-61252058480568205111296022479246726544895036459455222439507027558400000000000000000000000
2	1	1	6	-6424507107797657282241701309935945220672087807215960419739632312026293862400000000000000000000
2	1	1	5	15580030716216287463901129047720397377778652042919395830155117371570018603080089600000000000000000
2	1	1	4	12210315489334492152008132159156830858840287320973409077272447376435550794000749297664000000000000000
2	1	1	3	-12158613514959073678851101555045940747167708341858415765397213171607180447207242914699673600000000000000
2	1	1	2	-7881459852607782032050958399580188158460775289799296988260132779335312131972597119574867968000000000000000
2	1	1	1	-1199021397951673778400684360009555395750352035813469869119388113218360036776469020736093998284800000000000000
2	1	1	0	-46587450957949275465571174380805709388143980368040085247486410998937928356014333141228145187225600000000000000
2	1	0	8	-585466967548855564752779845481977297355072124563052262286426112000000000000000000000000
2	1	0	7	10767905968416947653131833798060080607432314268599051383859019727765504000000000000000000000
2	1	0	6	613089337028139526570833329275100472774943810575626703422851237210182144491520000000000000000000
2	1	0	5	-1130545777612002903625228653624900985881526433639924503807021715202883268819797671936000000000000000
2	1	0	4	-331667516792844670238973331296242844248483961058368560151294051955109728018344625097932800000000000000
2	1	0	3	432754066960915160492991267397196193898847292104180184508131668433300761641566578741241446400000000000000
2	1	0	2	192373989258622579733273460550651540993661812597993520922394800865155344400957526285262153318400000000000000
2	1	0	1	23412887831814873629769166396925643182772588176761777784651683807524390745652017038393412367155200000000000000
2	1	0	0	766143784883012697880970840082241242960772191248899268863085946883338757117850361107462489741721600000000000000
2	0	9	0	8382871907649066240707082829192532593365114757926053307978016412872935997440000000000000000000
2	0	8	1	-19106594935728429703995952861483205607371977823694392131566511530887432110080000000000000000000
2	0	8	0	-10561763844295206006599001012779260727383424065429480063710512810624781812288716800000000000000000
2	0	7	2	14842577062200374965340618675865977663118584873462482272643692733754549207040000000000000000000
2	0	7	1	22305851110048919168945480858874022406809018003997612312571365193843746585287065600000000000000000
2	0	7	0	5804162742481142662632158974812529588696268892018523671590620486425987997707244929024000000000000000
2	0	6	3	-4174524902582773229187842412400187845709472349004108677757475959546157465600000000000000000000
2	0	6	2	-16192592238483671919980706606041188357587586644650587074977637090836392142752972800000000000000000
2	0	6	1	-11127124641434657610122059780743009196860956315864609462788335457198308337526702604288000000000000000
2	0	6	0	-1829872109833522633565705877116731594897038869022922070868941865828922041672110432059392000000000000000
2	0	5	4	36960700883240542166418329760491995382658753527437721429232204249248563200000000000000000000
2	0	5	3	4444132749673745504029389212501044955704694843892682967329515726066802382340096000000000000000000
2	0	5	2	7337536721556404858024677425138376630545746061315224597382969666476881950848543883264000000000000000
2	0	5	1	3107286224182371030048481397536965745084876771275522424509618836746089865943314935998054400000000000000
2	0	5	0	365373308860260691386880659523467154131505152229787766706886048814628479331285677560876236800000000000000
2	0	4	5	133174535886070164093156158610659766423429350842020173182703469972160512000000000000000000000
2	0	4	4	-173979891012277738804420835279634997312215973411289716660178886880427174264832000000000000000000
2	0	4	3	-1874525851898869895903315327961137136684445863048812484712741530257244929051810856960000000000000000
2	0	4	2	-1798548932240141948367306924584029329777326045997950317079529153532508202418197506713190400000000000000
2	0	4	1	-532567975537140028727849557166536233303131384468913279128480086766821749269632082879761612800000000000000
2	0	4	0	-47985902562583107087861474913103302773139439885047807902922724324365114900926309981449355264000000000000000
2	0	3	6	-5892528969691321122188305078441684519865828326375276320651489860124672000000000000000000000
2	0	3	5	-90865401635570577393546782142123640284715890678241079931559630342973628088320000000000000000000
2	0	3	4	103508277157154622080165191327722426488648860714071263369016766190999172290036367360000000000000000
2	0	3	3	404851859118061640133685386841677741910314809071298905171577512988622227564779326249369600000000000000
2	0	3	2	258430323182951814980938333519316808867109298054658416366407007817077654084762859338307993600000000000000
2	0	3	1	57478313004701382289832009599844783609960634903483362454648123770100741873015987071397711052800000000000000
2	0	3	0	4150316664000816563418536445328457703512068011925094102838100811730466387026022833575455358976000000000000000
2	0	2	7	-1414384986817546745119630612982279477226028751286130647179223210393600000000000000000000000
2	0	2	6	5803918562621576666832350071865035423926862073733472041764485383575977328640000000000000000000
2	0	2	5	21133332618375350910050363484291181855313826172360567307283656395962475522031616000000000000000000
2	0	2	4	-23813686936252754291093644928998438569477053582408502129254087740242879975953639512473600000000000000
2	0	2	3	-47514395647287521490504370482590862467144571662792390519432759348800436853672630833224089600000000000000
2	0	2	2	-21825251420212875803085969845637661002979578063598089403473445738541147034683555169262003814400000000000000
2	0	2	1	-3820821290718470506899159615194511974787309248047537382242691617830244089119149349569954421145600000000000000
2	0	2	0	-228188606626944322708064449849030442088551645659356928952598705360631410766588555249044819856588800000000000000
2	0	1	8	-11486122783728876091368946532529527677137695008243929319801985433600000000000000000000000
2	0	1	7	597086793186275477944485903034485720727532736196286375009091903824068608000000000000000000000
2	0	1	6	-1513891791330381985499905867276657454994087036528797784740787823454600849208115200000000000000000
2	0	1	5	-1943398340446117408416966947197049076274633146961967220822941498870445637952511934464000000000000000
2	0	1	4	2404413537538064839786705866664673671383588024254122943724777348068516193241026811605811200000000000000
2	0	1	3	2885540733440588968433752117712591701652242642113549989604388497224541075738942295177691136000000000000000
2	0	1	2	1005219890568772891266974187946886808333724207446691414548921275492799160963911023828878648934400000000000000
2	0	1	1	143215210290119808533534946961000435392553871620354320569404131420359799963637154171743157354496000000000000000
2	0	1	0	7243317113118093708670356289719336668827107674240562756053438886148649184188732820068635321250611200000000000000
2	0	0	9	-21433240716498432663601260281032319405739881459533963421810688000000000000000000000000
2	0	0	8	2549996702831020183258045725728007088455594789026409562315490919972864000000000000000000000
2	0	0	7	-59849862853105262057199872107218575975327869548559529996008609757474813116416000000000000000000
2	0	0	6	117248130807184622532589665613399812858949877943594893845356582221829814402506817536000000000000000
2	0	0	5	55249740999828548149446498212913674048320346190199885019768934270138220981142388788428800000000000000
2	0	0	4	-88964627206815751150478170096901645422452676432696292829929338360779724827037165584541286400000000000000
2	0	0	3	-71075139840425785058266621831478309581856798093030719878488634917835410387676087384659931955200000000000000
2	0	0	2	-19511878227762896956519044254361324922483620087808555120315176397571691510838720951782030390067200000000000000
2	0	0	1	-2320080297386981847665486125755228393973662049946211885043249423182647064745326468950427476951040000000000000000
2	0	0	0	-101214542299844814635481512367500939219782155174431083636335206912871107775996890811774982100405452800000000000000
1	9	0	0	-257501826276762349861939879098261186631374500232902844932865484495257600000000000000000000000
1	8	1	0	-3522425180957185874872709603736390309043847802265612069526514034079170560000000000000000000000
1	8	0	1	111489184924821180477775864771084599729300582112284847090429588615987200000000000000000000000
1	8	0	0	489572241226062475255382774398443146381293542972713205907325291774710539878400000000000000000000
1	7	2	0	-15860455374535125624539644341480822994927704649516925351584172526771634176000000000000000000000
1	7	1	1	1534181842372366408851253402793578435753612374748871816696323160439521280000000000000000000000
1	7	1	0	4033031744492930692308129723351768361714279124997012815580732778591737127895040000000000000000000
1	7	0	2	67632167130278204710450538535104387747505151777946530628140813988659200000000000000000000000
1	7	0	1	-231224380072900905703640570108693308800716752900714080637861720328140908134400000000000000000000
1	7	0	0	-244034705538952405028837803299628654646910787810016406413118432783592254753000652800000000000000000
1	6	3	0	-27321856231228492962749143975940427531053715336558468803232529599742712217600000000000000000000
1	6	2	1	8505888740788823271108414991158896550452383809191743174085820563614334976000000000000000000000
1	6	2	0	8590162951627594229281812787790512251477082846048630423080121425187882458415104000000000000000000
1	6	1	2	1121520005305857229754562007573260706842280884022867274913777308569436160000000000000000000000
1	6	1	1	-2519554504014202670440101131172408573944183526028632026986657507127446795714560000000000000000000
1	6	1	0	-759051739565686328816577514007510564840052846648843904966733452856240066345702522880000000000000000
1	6	0	3	-36264211016333843940454254878584945815808137446321573683240303067136000000000000000000000000
1	6	0	2	-165440486477860395471876584141876177000847608577992978417260358326149552537600000000000000000000
1	6	0	1	182052321847889886340015436665461785190080076276262035793789039667860404370302566400000000000000000
1	6	0	0	14090884082167133914180921092884180505607804057584659377862327769609199992050136435916800000000000000
1	5	4	0	-27743191970651846790715749457979302749580550566033688761652798243924764262400000000000000000000
1	5	3	1	29800438825253276028239495874360855664522857325443025707310993798970789068800000000000000000000
1	5	3	0	10476495414356642783857070131202067724631442348140178688986442766777318199263232000000000000000000
1	5	2	2	3944077724729493095630855905828830683236815606178682773104121911139368960000000000000000000000
1	5	2	1	-12962524115429998193198111023552634824087307132851727846340389884547669887549440000000000000000000
1	5	2	0	-1259521405995472595566760118390436908649170637754156811776107989907449563154323865600000000000000000
1	5	1	3	-691078429520271260713923094350272548338231673544392819453305944392335360000000000000000000000
1	5	1	2	-944429667332799814226789162180250329216749040919167730224693021877965873479680000000000000000000
1	5	1	1	1825792457209194950193534901912104043726591822484660651556005397492010696303737569280000000000000000
1	5	1	0	49977750021183837327174171189468420107525943516872915892613280021223652893817215280742400000000000000
1	5	0	4	-2577234042344111233182408463534384041151231150796901297385993194700800000000000000000000000
1	5	0	3	110107386955467763823753964399810993012384894077992898211654551927353088409600000000000000000000
1	5	0	2	50171956296817144811115566693918727487911038532787616162295367715078012042162995200000000000000000
1	5	0	1	-83443417954770628115952145640917565766658893352556744156017170085300066504142914112716800000000000000
1	5	0	0	-349341890960633698607167009336400485197231037976782177614428545228882778047818104202854400000000000000
1	4	5	0	-50900273207374546115392709075121223015625977068180955000500066495024416686080000000000000000000
1	4	4	1	74557251046095208930767405966978423704131926432048151390064455041028404019200000000000000000000
1	4	4	0	30989280155592890523787319668787777547057650402183430511954336297864426163483443200000000000000000
1	4	3	2	-5238909149391262423530772956772770284167820312193137777389899848450310144000000000000000000000
1	4	3	1	-41338531585266498480252301705031735179496410662040790393651098619579435210244096000000000000000000
1	4	3	0	-7545495135766770010508433411768233042511384953514034378441936204093816547328091226112000000000000000
1	4	2	3	-3373527984557738018249509498400180168442759445824918441943560141511065600000000000000000000000
1	4	2	2	3951850428316715058237220171038641341413762340346915455828821933779831715004416000000000000000000
1	4	2	1	8318694120154643834403395801411892543382672723714702581788857535967002308652763709440000000000000000
1	4	2	0	928746682420810602875732860396808978525660512875503919164928258368903438329423794379161600000000000000
1	4	1	4	-11042342662683479468069021670914115612099422867356794286621532042035200000000000000000000000
1	4	1	3	1000750530878711996448526309341238210406933551251741732132979086115577895321600000000000000000000
1	4	1	2	-819218071124166603522113658335107743297146042151431085073032256347169854196725841920000000000000000
1	4	1	1	-719850245688786773674594815731064494973125672607247262114089738551630782813465389459046400000000000000
1	4	1	0	-58196097934235678134774425780236672263589890166380396353384480811631125327196019784836710400000000000000
1	4	0	5	3137853532924502175897890027476251253336150504705950318177069249331200000000000000000000000
1	4	0	4	473471416730369966949690113767701222431998007205729767265928323614638080000000000000000000000
1	4	0	3	-72091443129733002249802495059287880896695999837599308784971511092269227058397184000000000000000000
1	4	0	2	51265878176301054089337099988772296487196027218392374818555372979337086415068659397427200000000000000
1	4	0	1	22527485418235637109317883088387320141519243289970713474864949746137187235675653903535308800000000000000
1	4	0	0	1481711143613428544523693804040747798957775725309651577077931402529657751865220656879212953600000000000000
1	3	6	0	-67228569867434158698279809509326247886245701406132289136384000625110008463360000000000000000000
1	3	5	1	95716156291519992559714690310603324960469792378251574164403594102158288486400000000000000000000
1	3	5	0	49027578444631795806626374631631010699104558065822979784452385110471474042372096000000000000000000
1	3	4	2	-27803060470103730827875388510684123920727941679722059074311622798025424896000000000000000000000
1	3	4	1	-61287674068737168764987085585924024177467430342764222126214534314847845425034035200000000000000000
1	3	4	0	-14570082786591125700291587946197114632654264204600326166865402563720315060093615865856000000000000000
1	3	3	3	-5291526320636097902517792602220828306921997564628464666410211809700085760000000000000000000000
1	3	3	2	17955910535337193604750985939430984639243652283594631441869919348064788307509248000000000000000000
1	3	3	1	15066661923793368968603222336131768599200520596978799365032461934016986988707854680064000000000000000
1	3	3	0	2258412325002224679663891822161982074075108157613320807705080781683377757328885243130675200000000000000
1	3	2	4	191926751608027550600272397280993847482071961968146353879533460746403840000000000000000000000
1	3	2	3	1999490194652578650786715157177301664132698686479998900059348645589908541407232000000000000000000
1	3	2	2	-4116117247894254927303724657422733474075959336128579414872342779939217906229795880960000000000000000
1	3	2	1	-1770558099006295915189232895643273558169692693918168602060529993634181655842223336036761600000000000000
1	3	2	0	-192185793354906889736498345268109148218567575207648324311447634126588591567860101194920755200000000000000
1	3	1	5	69410682297666548154239830225572216095294866543530524057822567721861120000000000000000000000
1	3	1	4	-82231780345521904594675178441665250451014771664286530409068359542571532288000000000000000000000
1	3	1	3	-229078423085923035400566179569840953327947037217665721209710849475343645637282365440000000000000000
1	3	1	2	398160792218619501857417690591065147511129389393726151125396945269706889431985182841241600000000000000
1	3	1	1	98670802597244055026629671877955700270508385630162921363459941904990493263231524361836953600000000000000
1	3	1	0	8475061158510901441390252923125468789645055936644911776623688251891678829881596037738948198400000000000000
1	3	0	6	-272671135017331748486298925454314076940626391561587816607110293094400000000000000000000000
1	3	0	5	-11283027935030072045090233051689466876836637848434842275614413819495632076800000000000000000000
1	3	0	4	8056459135908631039537106885784958760206274092496544398045777620228459789811712000000000000000000
1	3	0	3	7415334949401974859988382694491661656020484703862856167865438375663934707245752149606400000000000000
1	3	0	2	-13657261829644314440193404902172797593557971624590289863717500368176706117828841901234585600000000000000
1	3	0	1	-2057363669894048439788905709895165205176796968000065421971243945529607252047672538881746534400000000000000
1	3	0	0	-150169602193571921863293942589772721679250481848074447959288279086638578684812604596237107200000000000000000
1	2	7	0	-34679334896313977487548640897305850204293122472053818256139755193733312675840000000000000000000
1	2	6	1	73264337430714840874708580570398008785387205947097063749980521171310073610240000000000000000000
1	2	6	0	27009371478968796370781446083264403483661556640274526974996624893895520050950963200000000000000000
1	2	5	2	-38811550815525783145915705992310926160575653521278832023500065318380723240960000000000000000000
1	2	5	1	-55266290665482645769774899364498992243297849592895238367266640421835917363458867200000000000000000
1	2	5	0	-8598728426427495882759504055862855333634238559587410979074657545488548823213107314688000000000000000
1	2	4	3	-7544475304562682671078258018367901553715801420758854923814677110592425164800000000000000000000
1	2	4	2	29286016226674498042620001613676122750430638406418839737357996747225854854876364800000000000000000
1	2	4	1	16861407825859001896119172074752087660064547762159742037649674628822132253575474053120000000000000000
1	2	4	0	1433141854725355646140983571077660057075846516550925039320814527854427519784742739456819200000000000000
1	2	3	4	2806987012352695583977381383537723412967197988024681169605128772351164416000000000000000000000
1	2	3	3	3468128929970298812156130332312984507161462086525203609673630547384144024829952000000000000000000
1	2	3	2	-8524575144646239073784359841082399370929822379442593440424070357427212559400644378624000000000000000
1	2	3	1	-2669278913571388037344011474523942939239101117814875484978584567967408371734655679017779200000000000000
1	2	3	0	-131697979311881322103094140802389908892834462876221146071856676526637857649871921822144921600000000000000
1	2	2	5	356445085448841447769687254136367328923222845485711151215726439056801792000000000000000000000
1	2	2	4	-1485347392603725336407489170944308592748824433226778243929890862232069772148736000000000000000000
1	2	2	3	-524700839354475813740105269987802466033277812021197080646291409780968513028677959680000000000000000
1	2	2	2	1204345548057690255856290790696246754108864689626135951352300717179630820274517995578982400000000000000
1	2	2	1	231757273436777362637451565048111734353220062923696442944525917319348446045742167241418342400000000000000
1	2	2	0	6280924432708350115530440892276892171759864547966752825053894694990662801363731921075227852800000000000000
1	2	1	6	-12691639699793880784205984515662605155245739305602900964405967753052160000000000000000000000
1	2	1	5	-110967952611231247350010664410395523789397029560026789502130228495368302100480000000000000000000
1	2	1	4	253823800891182259008470220908441829730880050734224299582914508045184679113203384320000000000000000
1	2	1	3	26573635818106736134873445072156804313742521770549484718757146787537740054461983332761600000000000000
1	2	1	2	-83028692051652994640566665788124009812860657139062595129301880432485141872655509636933222400000000000000
1	2	1	1	-10492387701515524365188320948697419214526969197353394432233110657726047806371454474630515916800000000000000
1	2	1	0	-116368951579749353960995839084919573519190438555847450794871684416863568296581172461819238809600000000000000
1	2	0	7	-40321793981006773014763749156478674438358442408362427090072921702400000000000000000000000
1	2	0	6	2127701623329797367844719462236920960809789650319541149932694561002147020800000000000000000000
1	2	0	5	8451917113535863775357652306118537115152694581516287740868699293955259276827033600000000000000000
1	2	0	4	-14118703874313628837009832457215548224627055709872939040294267839540255308455980774195200000000000000
1	2	0	3	-57199025979833356338639169028437007900652757313255307383326526858512485292565066887987200000000000000
1	2	0	2	2247638336828969240758759142052960469384193398108889721163197213445946572092618749124594892800000000000000
1	2	0	1	194221440537756671098448548818193403999661504800434976689820572098386734365187137441944410521600000000000000
1	2	0	0	-343145827256184865502010723164736146678848550049329143135057318612174507375534453686978320793600000000000000
1	1	8	0	-37546673675527977186850665646352119186197542939048345597734704546262013706240000000000000000000
1	1	7	1	103103475806213987027935543621078861771147874883900966761950168168663382753280000000000000000000
1	1	7	0	38316036225951490237998350365732625795796635200601827175222274526176004507749580800000000000000000
1	1	6	2	-73429437010939814963146551701971593409477249194587066281880794858693632983040000000000000000000
1	1	6	1	-97853371232583152502723406668544998652841900169414909684418333505151341153589657600000000000000000
1	1	6	0	-16918982657798469485513288576692086404580583703865142529096680890509204159171483664384000000000000000
1	1	5	3	5742911874475547041183692474148123050429773491419559188604705165136206233600000000000000000000
1	1	5	2	65099868494689538223807385423473107423542287716166455697142597274565920352632832000000000000000000
1	1	5	1	39198980363911444581396986368518804375184228921103937593648651900286985769402203373568000000000000000
1	1	5	0	4231479922803059848087212615161794495289436320787205195515091814220501104648170713907200000000000000000
1	1	4	4	5423516500020456137770688165254017114334432636167186218881229707925048524800000000000000000000
1	1	4	3	-6753227910219892874392698375142975594727578676574203888526365454395892718318387200000000000000000
1	1	4	2	-23500765026722633486308471989612196524379238677637296907421647464348649161117239607296000000000000000
1	1	4	1	-8612743642979370644635795221600461509679980384412423437015043492829552175043248437539635200000000000000
1	1	4	0	-656760313271563384703218452552443611606766115214826394260274086954897498388644483740100198400000000000000
1	1	3	5	-521413747807827294942792329777842721805396543174691211168270433743850700800000000000000000000
1	1	3	4	-3074219168252396859101518402372365831192033736781110636163345275068026865057792000000000000000000
1	1	3	3	2673180052078522919795468355095514557069059458837629336816248912603511121441227538432000000000000000
1	1	3	2	4437938422827397048120796567962907072282423072765396303387045298485847136530757971659980800000000000000
1	1	3	1	1123034234293208039354317729770277464077790553600926724316708525459761120630956925572140236800000000000000
1	1	3	0	64864694021418694236860719555730625793436631854050415540979757158022150039462899786256377446400000000000000
1	1	2	6	-104454699354499812171795397495751455167934358697764651130964331716411392000000000000000000000
1	1	2	5	335430379267691392410280455243650952632404949937155624834744883764850988154880000000000000000000
1	1	2	4	616660369337555368208754010548265678116131168226090110846466087411248882369754562560000000000000000
1	1	2	3	-481851337784776339516639836846426785249161495900682217174076501346072616208528745221324800000000000000
1	1	2	2	-463573498884190525982982596873478927637980314811933054049740665216002055453704705446563020800000000000000
1	1	2	1	-87020908513828251004362770175416905949966714884831825317240689716505888829655358862537837772800000000000000
1	1	2	0	-3985163134118259876864738962247683061584564197689209261362000038183881163932471242489871518924800000000000000
1	1	1	7	74300584342392785766497950011320474384295071020435703100071403847680000000000000000000000
1	1	1	6	35127820603138080163348213441453821570764885186924457824650811387243365662720000000000000000000
1	1	1	5	-66642658732626225650506781347861818569044900519194659256328507370129945863913472000000000000000000
1	1	1	4	-50884183160013737663409392389833509545593602340786275835280042095183575788313381752012800000000000000
1	1	1	3	40816501426333010253763812633377813578161876287659885964333488157561135756200155892049510400000000000000
1	1	1	2	25443589779935340864504832665971704879362251899716499957857381929806631520112194560764516761600000000000000
1	1	1	1	3714075243358977133139666217219997151652220156293571212994040691216733826417562299652142163558400000000000000
1	1	1	0	139356467171926689567044955323744936900115609843067189696683230079985042045209292178343537829478400000000000000
1	1	0	8	3385214713489817098276338937144516336980901974014475185543970816000000000000000000000000
1	1	0	7	-9426732399212617926765223769445674224986521770786889221306513863003340800000000000000000000
1	1	0	6	-2896571753003182822046409151003813852323772818837503392220536911493461737000140800000000000000000
1	1	0	5	4199678882575995939531900089725780567513274400609135212735429826757203321594914537472000000000000000
1	1	0	4	1387658849831824186846591491159484636606657410388019829472376878115553951803802091152998400000000000000
1	1	0	3	-1319826840130269338134303601023869989960564285556261915083412791867810927415883770445273497600000000000000
1	1	0	2	-574035969169576216905103760173792776841850202676604947789960074948803716887718581609795944448000000000000000
1	1	0	1	-67404828258002269905995246902826673131538484363323160092677621210335730739346267450209872746905600000000000000
1	1	0	0	-2124632759973999198356536689511081787806844662509310589204595954464922754166422869159175849928294400000000000000
1	0	9	0	-37581733242260241658724273521236902929821987964932917451592464343072191283200000000000000000000
1	0	8	1	88186214686303735991901630940413804377428988767053475767222706632119990353920000000000000000000
1	0	8	0	43369952264831559868496504924663240381124738660788020536065778257192844571705344000000000000000000
1	0	7	2	-71430247875134318851255490357678107558959104950484179737060118736978596331520000000000000000000
1	0	7	1	-93256793820441079062703790904988041038765842083169895550233678959564723545597542400000000000000000
1	0	7	0	-21985322207768100634592343641200057948334487046568211724912470822199515122868179435520000000000000000
1	0	6	3	21423259338323532036313517810816582922321817875152157023006091262191709716480000000000000000000
1	0	6	2	69482762660081816490042876554295504285974767399836647601277109544103782631499366400000000000000000
1	0	6	1	42552761256044579116684997964896858072889961005875961044192314139161644208747689541632000000000000000
1	0	6	0	6433581621561572406129797807589107908806208397818686811577417759500704865210331440349184000000000000000
1	0	5	4	-322339661464524379882000287621735634061204824902024668308784049523292897280000000000000000000
1	0	5	3	-19760174342593169192624480190634563439747428408067233741860342986656788663343513600000000000000000
1	0	5	2	-28467852165534437054667255590409906756961201727829322312383287866800263396055834427392000000000000000
1	0	5	1	-10959595247950664959640706845270467712610890684591673790167357879063148629857823048597504000000000000000
1	0	5	0	-1198877525801924403487331568134009632475916462072930772305712045164393339937316872157921280000000000000000
1	0	4	5	-754170188258562841804374115816978798369553059220068638515966672311733452800000000000000000000
1	0	4	4	778559765795675874132672731070774583959243051390788332053476076511049260046745600000000000000000
1	0	4	3	7391100089312367362603668700901281713691453143395924308896310015655491021778387468288000000000000000
1	0	4	2	6380850788951747134016570375803989992721258301387486168091797365326789613507692003642572800000000000000
1	0	4	1	1744668394524637637679114521618714011505858418613323913176834384797839951891100938248860467200000000000000
1	0	4	0	147651244143763344252088101282807647307511869509406684831068496961429623908233988336524669747200000000000000
1	0	3	6	36987635316692077672399339967284823255770014803607900720723222768019046400000000000000000000
1	0	3	5	445743691108176728739720968486490259302586195179767466526185741096717285064704000000000000000000
1	0	3	4	-388404738251637948153033018335400813297232525818936899502473677988652454684202631168000000000000000
1	0	3	3	-1440229297014198496182230583156657840060156614680263328513484983957770791673296534372352000000000000000
1	0	3	2	-846266713616235943568950984086184894589633915149086575373656271603634955683044984499470336000000000000000
1	0	3	1	-175950202000746941440115590625002648385414599947730072255325719222362090979729025704390557696000000000000000
1	0	3	0	-12026009320721722139130271526251233572153912047449409439538908051379076400303160050646364717056000000000000000
1	0	2	7	9103673866738683422576701937614641043075427739388362396719336222883840000000000000000000000
1	0	2	6	-27954520975661064277929830347926819901982900635300765588469831342752901627904000000000000000000
1	0	2	5	-93081243712488011733876210023487493395786625893099741934656179525428127677871554560000000000000000
1	0	2	4	79339170604232748538221569584703078116023493218011878327145085911683106907001463400038400000000000000
1	0	2	3	154577061603858168828709335367967671603609844305971854594539891700138094794651507940655104000000000000000
1	0	2	2	66485836594855266899867684339711741553345584567232162912277935258769677666617472060964523212800000000000000
1	0	2	1	10986414264285813302801917175947370084357457249425810287348166251791472062049042739076135911424000000000000000
1	0	2	0	624984080440660800603619811539268157674247135588642103236777424104979883544392943474424219592294400000000000000
1	0	1	8	91849100080845866303882263533472065400472986375076808612433436344320000000000000000000000
1	0	1	7	-3189713155344507544541450752838799849968085674622520498677775649661926768640000000000000000000
1	0	1	6	6129274101588473644110810329594092950225548957944818311676677924003726926094008320000000000000000
1	0	1	5	8000493626670441831992340504635409173276595511940336096339953456013881199128957943808000000000000000
1	0	1	4	-7288662702831010205501643042557534626491972351531491890523547202409383342529682220253184000000000000000
1	0	1	3	-8679141069464455494355823144758288733048869641626676876096363570650313216233231556708139008000000000000000
1	0	1	2	-2867563382183620172308021088106854441106660014153554951708456526887725545490950544305002905600000000000000000
1	0	1	1	-388569708588433267428557357650973438394304120237967585286069582237625192470916626827257929793536000000000000000
1	0	1	0	-18813999333549553573004904973959136108470868081798251021822881162792782340136908449253765997920256000000000000000
1	0	0	9	227944969207829132724650960484994102260128266026127617093638553600000000000000000000000
1	0	0	8	-16290771263435395585505392283454627771775054753911991840911259174384435200000000000000000000
1	0	0	7	273421900329078637767592404575790922617828459735119908727416766554062336924057600000000000000000
1	0	0	6	-414397740725098416029195907640111313331585975817073257782265902769215461116217602867200000000000000
1	0	0	5	-228506008680166725829496002242692057321967897976944517961078272824310908851002623079219200000000000000
1	0	0	4	249351753221965011195686799087155027069154813068549645791804561154263925482447624752385228800000000000000
1	0	0	3	199435158576538495568326617277962600576639717171282642106355285345053282638992001762881804697600000000000000
1	0	0	2	52418364496245621763610596661890128141022833239245596293048394097312494362418814883944912335667200000000000000
1	0	0	1	5963199903178176419584238881003147058372693953839247093063444936450643655570763125228022390377676800000000000000
1	0	0	0	250052103207107749993318516058635853630519615051290220852333238305942231200567863089849295082566451200000000000000
0	9	0	0	688653024468409561174035911752027048928288210344184747410965560159109120000000000000000000000
0	8	1	0	9369026907942102304095960115984651875296393804786220298172067619641753600000000000000000000000
0	8	0	1	-307571516213681739919954521129890122503559970909432759963758361114050560000000000000000000000
0	8	0	0	-1161193655128793438935869502964045209882801022136869929179302568471988933754880000000000000000000
0	7	2	0	43951645624007263741486439435966473342937908069681734584572892130188879462400000000000000000000
0	7	1	1	-4096965617218431498788158524558587282263462211158762324933599332080287744000000000000000000000
0	7	1	0	-10196419741392078653372697855354248919195695418473864892675385616352644884856832000000000000000000
0	7	0	2	-164222510488766321369717991868915326843459791737703238419082979804446720000000000000000000000
0	7	0	1	536284243275377932661612033943886420540795999799582678399984625120099057008640000000000000000000
0	7	0	0	576442404269342433462677837801643646867869549511408464340657198771116545150319329280000000000000000
0	6	3	0	87985761676770686807208737243937837655856060629955228513411691270996397916160000000000000000000
0	6	2	1	-23673009055386270805556077193701789059543971241531129401862663571936326451200000000000000000000
0	6	2	0	-27260805082107138476286733064054521574737803658688579412592943948132989232637542400000000000000000
0	6	1	2	-2907400459420227290746514076228265372970959181678501599673465528452644864000000000000000000000
0	6	1	1	6122581807182803358825528734317385059816147632723189986751064867541019336376320000000000000000000
0	6	1	0	2626926605223108343497394509538425310629833333061689973736131469796567550993088118784000000000000000
0	6	0	3	88527608666568606064596658589480941941981579610773040930948253283778560000000000000000000000
0	6	0	2	383545739357877485720080915986908890276068945132945729793959438831696897638400000000000000000000
0	6	0	1	-393959481536637462405260579728300303118332758220114783835689779584952458720355287040000000000000000
0	6	0	0	-74787934590312697537400527448462377354754200038325242107973782986597625183285865873408000000000000000
0	5	4	0	106050163873079933352904153771647392904832105567035062767176166428507195310080000000000000000000
0	5	3	1	-86969898664061223707286085784568366842023264432107688178383526319182881751040000000000000000000
0	5	3	0	-41371039636654918177482662354398013203073639921788220621383045837597344240186163200000000000000000
0	5	2	2	-10496641681240063771053158334848364233728877194114460324546019249717510144000000000000000000000
0	5	2	1	33146298430022763878936584990328353171995915480252266995705323876204668277227520000000000000000000
