A	B	Y	Z	u	coefficient
6	6	0	2	2	4342572047420437500000000
6	6	0	2	1	583466163676737061500000000
6	6	0	1	5	32013910977781500000000
6	6	0	1	4	-58697728478682072120000000
6	6	0	1	3	-5756259085187043773629800000
6	6	0	1	2	-225020473191978871283944200000
6	6	0	1	1	-506060289705081681467037900000
6	6	0	0	5	-708380727231666528995760000
6	6	0	0	4	307130916209235477558775200000
6	6	0	0	3	10035408174458897409034934232000
6	6	0	0	2	-67309021745259144366397705848000
6	6	0	0	1	-1184861466112887550988681334390000
6	5	4	0	2	-10669309218583128000000000
6	5	4	0	1	15072713450055612000000000
6	5	3	1	1	-28752372849086100000000000
6	5	3	0	4	2667205685605875120000000
6	5	3	0	3	330155162900215333848000000
6	5	3	0	2	49953302616130131476664000000
6	5	3	0	1	6170612187349204890336000000
6	5	2	1	4	-733563649419984000000000
6	5	2	1	3	-35981816104889221410000000
6	5	2	1	2	4742880234578965087290000000
6	5	2	1	1	110118156925773664428525000000
6	5	2	0	5	6558410605259378592000000
6	5	2	0	4	-5768902980557287897010400000
6	5	2	0	3	-636630287915954108932268400000
6	5	2	0	2	-34960343951828327743866376080000
6	5	2	0	1	-16081649053278594852606031080000
6	5	1	2	3	-5343706301596560000000000
6	5	1	2	2	-476059087007593512750000000
6	5	1	2	1	4376659333772556938250000000
6	5	1	1	5	-101491367745043440000000
6	5	1	1	4	859066584323818515442200000
6	5	1	1	3	355118695807892828160600000
6	5	1	1	2	-3598660747334389062713797800000
6	5	1	1	1	-55308786321529245345940828800000
6	5	1	0	5	-5614778306104801848185760000
6	5	1	0	4	2442268660035774385493723592000
6	5	1	0	3	235019184406524761417318128680000
6	5	1	0	2	7976149210408258344214092108744000
6	5	1	0	1	5655045960294299805949869036780000
6	5	0	3	2	-3183216234087937500000000
6	5	0	3	1	-340421174977250598750000000
6	5	0	2	5	-22330239000104250000000
6	5	0	2	4	41246517148626181590000000
6	5	0	2	3	3495231165884442028121250000
6	5	0	2	2	141977146145950756521905400000
6	5	0	2	1	-1532135653947915675726081600000
6	5	0	1	5	79198717057777005918840000
6	5	0	1	4	-215444801460374829270544680000
6	5	0	1	3	3548586366661184525433790548000
6	5	0	1	2	512073938583851111187867215496000
6	5	0	1	1	6754990953378676198230455997438000
6	5	0	0	5	881875521419819114627869204800
6	5	0	0	4	-242370873778543611324414595380000
6	5	0	0	3	-23303384150629163605568808836723640
6	5	0	0	2	-575999686817973195418313295575232240
6	5	0	0	1	-556072034790307913291701458777096000
6	4	5	0	3	692592537994473600000000
6	4	5	0	2	-100169870878209398400000000
6	4	5	0	1	-152844839980072272000000000
6	4	4	1	2	23649268618296144000000000
6	4	4	1	1	-157976703208601676000000000
6	4	4	0	5	12200955975979200000000
6	4	4	0	4	-21798845860668846336000000
6	4	4	0	3	-5058087365789009189366400000
6	4	4	0	2	228810677987239675180243200000
6	4	4	0	1	387656140222102120015809600000
6	4	3	2	1	45015083973790200000000000
6	4	3	1	4	-11749596477296535360000000
6	4	3	1	3	-1722326883806777934708000000
6	4	3	1	2	-93022841485528196293242000000
6	4	3	1	1	272446821547396591876236000000
6	4	3	0	5	-51029981678294471174400000
6	4	3	0	4	41200597517769950184679680000
6	4	3	0	3	4599643209485549227508832480000
6	4	3	0	2	-147938567173171039072204945200000
6	4	3	0	1	-263788768208608827480602251200000
6	4	2	2	4	284549501396808000000000
6	4	2	2	3	-48129241141993766220000000
6	4	2	2	2	-9575836563301745165640000000
6	4	2	2	1	-142076184537748984067070000000
6	4	2	1	5	-4337844818548075344000000
6	4	2	1	4	20524665429368462499634800000
6	4	2	1	3	2089823892359926852049230800000
6	4	2	1	2	63174291766911423402950290320000
6	4	2	1	1	-114785976092611547142130103280000
6	4	2	0	5	46752421774644322620425856000
6	4	2	0	4	-23000371031436414584003425872000
6	4	2	0	3	-1568397267102962362771851700780800
6	4	2	0	2	38236915454367922116186556517817600
6	4	2	0	1	72214408058057569019712589515194400
6	4	1	3	3	-860247824800050000000000
6	4	1	3	2	-49725130747465206000000000
6	4	1	3	1	-9209087152284516349500000000
6	4	1	2	5	-416957977218454380000000
6	4	1	2	4	209370018350368234678500000
6	4	1	2	3	89966499137009255853210600000
6	4	1	2	2	6136724711046885173702586000000
6	4	1	2	1	69368276191347888652467662400000
6	4	1	1	5	4647947885274839826291120000
6	4	1	1	4	-8862281810696730299273087112000
6	4	1	1	3	-665967605469571143209903124528000
6	4	1	1	2	-14462508967904421461472814907712000
6	4	1	1	1	14125498829432439168386909775204000
6	4	1	0	5	-14819679541998422516226799872000
6	4	1	0	4	5042454931430433695507386942545840
6	4	1	0	3	237462044195658985879373565096156480
6	4	1	0	2	-4174086663048718095859095624625390560
6	4	1	0	1	-8503653676631988612179282000972824800
6	4	0	4	2	-512993154997125000000000
6	4	0	4	1	-99625125153182355000000000
6	4	0	3	5	-4667932616838750000000
6	4	0	3	4	6971995146464140680000000
6	4	0	3	3	1148643447119020541011500000
6	4	0	3	2	51479071466635753545861000000
6	4	0	3	1	2855613274989550804926792000000
6	4	0	2	5	244657531061146543753980000
6	4	0	2	4	-125212979313703151692097400000
6	4	0	2	3	-18826401759294934396505455920000
6	4	0	2	2	-832931498340279987816205859760000
6	4	0	2	1	-8453304130405946533037322349320000
6	4	0	1	5	-909813190603720187783310544800
6	4	0	1	4	1055848851827377840159490304993600
6	4	0	1	3	61528618299505691193329904398582400
6	4	0	1	2	1067326651443529221568670420237440800
6	4	0	1	1	-206840199780555830419233025976029200
6	4	0	0	5	1485902679849837252232527362131872
6	4	0	0	4	-380145527684947060547909010709545504
6	4	0	0	3	-13571638703453596346771170468933594008
6	4	0	0	2	156949265634197798271032622340162590600
6	4	0	0	1	352752471774313167498146292749263703352
6	3	6	0	4	54226471004352000000000
6	3	6	0	3	16674613055334040320000000
6	3	6	0	2	-61315751954540833920000000
6	3	6	0	1	-423716887857133232640000000
6	3	5	1	3	-1655112398321721600000000
6	3	5	1	2	161077160266253438400000000
6	3	5	1	1	172346369346314856000000000
6	3	5	0	5	24944176662001920000000
6	3	5	0	4	-285044164860940370496000000
6	3	5	0	3	-42117128107042861213401600000
6	3	5	0	2	156480749014845918959280000000
6	3	5	0	1	862751869656222052342425600000
6	3	4	2	2	-20155678014145392000000000
6	3	4	2	1	178769486468497788000000000
6	3	4	1	5	-8133970650652800000000
6	3	4	1	4	39226776733239672096000000
6	3	4	1	3	9214344947931716860336800000
6	3	4	1	2	-341277533219151691704086400000
6	3	4	1	1	-299208422824494490429063200000
6	3	4	0	5	-75823127107986372480000000
6	3	4	0	4	354976688207853036597398400000
6	3	4	0	3	33879526265502675300336232032000
6	3	4	0	2	-111152685270306124553574561984000
6	3	4	0	1	-578011272235373544660989464896000
6	3	3	3	1	-30419753149644300000000000
6	3	3	2	4	10259700197375285280000000
6	3	3	2	3	1685075756126199017760000000
6	3	3	2	2	59046639247438746306408000000
6	3	3	2	1	-318958833069483305318712000000
6	3	3	1	5	23456583288811002067200000
6	3	3	1	4	-72701676133936087808059200000
6	3	3	1	3	-8034175743152131420444836000000
6	3	3	1	2	214387647084936621917267829120000
6	3	3	1	1	196864685680290151066899891840000
6	3	3	0	5	63834683392767179590455168000
6	3	3	0	4	-176366752358085721415632529750400
6	3	3	0	3	-12283330395064070709618132304080000
6	3	3	0	2	31915049159970267124736026135843200
6	3	3	0	1	175115729314627860630810204649065600
6	3	2	3	4	227561497146864000000000
6	3	2	3	3	56019623817892370760000000
6	3	2	3	2	5002145113534525786320000000
6	3	2	3	1	57444922358005901476860000000
6	3	2	2	5	144644006751745896000000
6	3	2	2	4	-15950202236685628901535600000
6	3	2	2	3	-1530610234224946254027500400000
6	3	2	2	2	-35322467209952669247545919360000
6	3	2	2	1	154764032890759176808068402240000
6	3	2	1	5	-14019649350178992039816480000
6	3	2	1	4	39801497426025529512764833056000
6	3	2	1	3	2663477105372319680137111409294400
6	3	2	1	2	-54855875911270978853755699102862400
6	3	2	1	1	-59326810937763383668717604571544800
6	3	2	0	5	-20466308707749332824680888687360
6	3	2	0	4	40870766808025154567089906421151360
6	3	2	0	3	2229202241765534643598316058370129152
6	3	2	0	2	-4038740670540211187230460657778514560
6	3	2	0	1	-26311621122735541913036557362680554752
6	3	1	4	3	1504854306058788000000000
6	3	1	4	2	172004568007315095000000000
6	3	1	4	1	3793192421825430414000000000
6	3	1	3	5	83429127190983240000000
6	3	1	3	4	-452909216094096391650000000
6	3	1	3	3	-49094559253803500111671200000
6	3	1	3	2	-2599320765649277677369078800000
6	3	1	3	1	-22155906202643853109948341600000
6	3	1	2	5	251286308293432931273520000
6	3	1	2	4	6120350772839759092479131664000
6	3	1	2	3	402086173269455390419962024816000
6	3	1	2	2	7542472754574485195647831905312000
6	3	1	2	1	-25195144171659107796679298052600000
6	3	1	1	5	2952193237821440057174230339200
6	3	1	1	4	-8544436400251248020134534532946240
6	3	1	1	3	-390878351898065661486842564880314880
6	3	1	1	2	5979111557432880948315499056239308800
6	3	1	1	1	7883879731427281048877590742412347040
6	3	1	0	5	2484174586366836839105199451910016
6	3	1	0	4	-4388454244563668053994759809671659808
6	3	1	0	3	-197348222264727534197344136208273021552
6	3	1	0	2	201938734545629615277760858279042461168
6	3	1	0	1	1900319707003481311329790695238804815168
6	3	0	5	2	474289848146025000000000
6	3	0	5	1	136412760627612531000000000
6	3	0	4	5	3211328433321000000000
6	3	0	4	4	-8923152834881391240000000
6	3	0	4	3	-1172804626372637509659000000
6	3	0	4	2	-58719110730797087283024000000
6	3	0	4	1	-980851301122971082596930000000
6	3	0	3	5	-43985729877209815584240000
6	3	0	3	4	115763490301604160111125760000
6	3	0	3	3	7438964259336147612839791440000
6	3	0	3	2	301558398729235954273227139560000
6	3	0	3	1	2386038891663915098970404313720000
6	3	0	2	5	-71761838796036685915488518400
6	3	0	2	4	-667428976259007162774969333614400
6	3	0	2	3	-32366474439569641317626733112340400
6	3	0	2	2	-542233649278806519297474151507576800
6	3	0	2	1	1122766561116049507396057009493670600
6	3	0	1	5	-221600677180743404879023988394048
6	3	0	1	4	637170960443947655281748503968314016
6	3	0	1	3	21551533629590440747898341756476197760
6	3	0	1	2	-224403115650660863560074348491576984856
6	3	0	1	1	-359404347583409713989997718074179222432
6	3	0	0	5	-76077689330814685831869331986314856
6	3	0	0	4	173660145534658729104964028140411190664
6	3	0	0	3	6747543931288887689965788915553845590838
6	3	0	0	2	-2035223600405787292898667188696598167112
6	3	0	0	1	-52321445496438280409083153071586802131323
6	2	7	0	4	96402615118848000000000
6	2	7	0	3	5075862793198924032000000
6	2	7	0	2	108920663396606870784000000
6	2	7	0	1	-118687742548680515328000000
6	2	6	1	4	-72301961339136000000000
6	2	6	1	3	-19349069299894730880000000
6	2	6	1	2	-7489418749192552320000000
6	2	6	1	1	368565393592959586560000000
6	2	6	0	5	-2675172569548032000000
6	2	6	0	4	-297349181166991879987200000
6	2	6	0	3	-18411032436361534087545600000
6	2	6	0	2	-122378298970111761810470400000
6	2	6	0	1	241804478096872955098041600000
6	2	5	2	3	1132128211301971200000000
6	2	5	2	2	-53380370691032860800000000
6	2	5	2	1	-119914560220295160000000000
6	2	5	1	5	2530568646869760000000
6	2	5	1	4	289509943034897059968000000
6	2	5	1	3	40880542319814137848243200000
6	2	5	1	2	-59678180494940100259454400000
6	2	5	1	1	-348238679448908175532041600000
6	2	5	0	5	22943003458070389386240000
6	2	5	0	4	307274726675389968520095744000
6	2	5	0	3	17432418112714758673907973504000
6	2	5	0	2	57554601801457771224855390528000
6	2	5	0	1	-155622261339045568447935641280000
6	2	4	3	2	7704175658247936000000000
6	2	4	3	1	-14448899826441504000000000
6	2	4	2	5	1355661775108800000000
6	2	4	2	4	-28971048457499804352000000
6	2	4	2	3	-5173189258076593387603200000
6	2	4	2	2	54005563761122980886025600000
6	2	4	2	1	-58638598385210990880091200000
6	2	4	1	5	-36094035644817296486400000
6	2	4	1	4	-299207224125475728359014080000
6	2	4	1	3	-27969057012012389887049006400000
6	2	4	1	2	63850190723362586580666691392000
6	2	4	1	1	110220109264075725711760923072000
6	2	4	0	5	-24397693714789671830308876800
6	2	4	0	4	-142865530930122512802243983654400
6	2	4	0	3	-7138920689818583337906841716526080
6	2	4	0	2	-18517517712422159255708778286099200
6	2	4	0	1	40419605866311736634973451982474880
6	2	3	4	1	9424778235903000000000000
6	2	3	3	4	-2017662103597155840000000
6	2	3	3	3	-369222361589642401008000000
6	2	3	3	2	-12246829915621005077400000000
6	2	3	3	1	-35376670222321824345312000000
6	2	3	2	5	-406012165996871952000000
6	2	3	2	4	36959221854883731167105040000
6	2	3	2	3	3900239738047203766348574880000
6	2	3	2	2	-10388275983292964355849674880000
6	2	3	2	1	140261119204870770055617778560000
6	2	3	1	5	47058515230604022875294784000
6	2	3	1	4	126156671394854673113978676537600
6	2	3	1	3	8549868188229671807179361914809600
6	2	3	1	2	-20682694771387256466888471843926400
6	2	3	1	1	-11192082195725722258153733309529600
6	2	3	0	5	10227245001475132482644140266240
6	2	3	0	4	33373466148958588176207063307109568
6	2	3	0	3	1485604184403419120506693253747824512
6	2	3	0	2	4475227017433829951710786225159459584
6	2	3	0	1	-3585618956218895548389273571360363296
6	2	2	4	4	-129875745368448000000000
6	2	2	4	3	-14072744874395202480000000
6	2	2	4	2	-52191482681645786160000000
6	2	2	4	1	826299937349219684520000000
6	2	2	3	5	436811099976556200000000
6	2	2	3	4	635994531131158289944800000
6	2	2	3	3	63618892895794899643196400000
6	2	2	3	2	1393563526969791926671987680000
6	2	2	3	1	24338541145031200702446079680000
6	2	2	2	5	-4080435501833619488034192000
6	2	2	2	4	-13900670839051662476048623200000
6	2	2	2	3	-1069891425391018396290167253398400
6	2	2	2	2	-2387793106894401303694311074198400
6	2	2	2	1	-51763935916262956329230893976304000
6	2	2	1	5	-19697763004834914172693174976640
6	2	2	1	4	-24577459404782582940954603770736000
6	2	2	1	3	-1280147295181230163848942901662993216
6	2	2	1	2	2604385959999999797983650848533563264
6	2	2	1	1	-1116048822723787949782987119480141120
6	2	2	0	5	-2093532357640784314228401984705792
6	2	2	0	4	-3973120362829394958398509623052181376
6	2	2	0	3	-162792503540746541203562948810610544896
6	2	2	0	2	-679736941698101954171118035913952172496
6	2	2	0	1	-206971366396898571088585555411069443192
6	2	1	5	3	-395420877066045600000000
6	2	1	5	2	-57371266012446878400000000
6	2	1	5	1	371054310880012430400000000
6	2	1	4	5	14198465023624080000000
6	2	1	4	4	76624368778500020658000000
6	2	1	4	3	-3562919935830000728575200000
6	2	1	4	2	-516315756252672102601339200000
6	2	1	4	1	-7721750020831780874583672000000
6	2	1	3	5	-792899514153091037570400000
6	2	1	3	4	579766880037943512886952736000
6	2	1	3	3	51519048878992164073361313408000
6	2	1	3	2	939019724557498418272959392784000
6	2	1	3	1	-3842200100071581263083524042288000
6	2	1	2	5	2531744381999860501054539254400
6	2	1	2	4	1916006004788543644871523098995200
6	2	1	2	3	120262309222303510348591374695484480
6	2	1	2	2	829752682205726267735730828492028800
6	2	1	2	1	6975188457547367415682125154127178720
6	2	1	1	5	3159782237067433293093334296001920
6	2	1	1	4	2141240842378809517541961474057966336
6	2	1	1	3	90240415083964214897552417752373947968
6	2	1	1	2	-105917366488897669797752839252030187856
6	2	1	1	1	317977279119845767645394566089515516208
6	2	1	0	5	207430274930392205097037837985769264
6	2	1	0	4	220419514492825111566195247039077745032
6	2	1	0	3	8783441576992820384820350823144698641944
6	2	1	0	2	53826948459293796896018135367078258451848
6	2	1	0	1	52318093073310334471880642941100810975724
6	2	0	6	2	-58054960276650000000000
6	2	0	6	1	-37674863778644838000000000
6	2	0	5	5	-341007514417800000000
6	2	0	5	4	1802311325422593840000000
6	2	0	5	3	202507744740783053432400000
6	2	0	5	2	9725492436367671855554400000
6	2	0	5	1	-328119959056135757001696000000
6	2	0	4	5	-15883737761404381772880000
6	2	0	4	4	1439591377820490842582880000
6	2	0	4	3	2546599638443292759636056160000
6	2	0	4	2	126371245586994618561182605680000
6	2	0	4	1	1591637510583108290949715158480000
6	2	0	3	5	198412824094739466787605081600
6	2	0	3	4	-142112721478509176619876972595200
6	2	0	3	3	-9370587385424187896701696844414400
6	2	0	3	2	-145872652490431016383094316181286400
6	2	0	3	1	115595453921390886404145995954071200
6	2	0	2	5	-353489970679697020375381940710272
6	2	0	2	4	-78908800030794299326046651379845568
6	2	0	2	3	-4582263480322074778524912252590354400
6	2	0	2	2	-58701615476271564638043180924133487040
6	2	0	2	1	-323864214238198962766984649097392804016
6	2	0	1	5	-165554827252637770064994582644900064
6	2	0	1	4	-63330797722334735612527182275384777472
6	2	0	1	3	-2302259687574888776350446062719256651616
6	2	0	1	2	-607745711173401127658320021549975689072
6	2	0	1	1	-17688806258499529246964519911407464159688
6	2	0	0	5	-7603770994159784599859471393346091512
6	2	0	0	4	-4114730212487289830962581838019027882856
6	2	0	0	3	-177579623698000042367903633087342535310752
6	2	0	0	2	-1672441185582055180074262357598954204803248
6	2	0	0	1	-2294442355560305610665154940014992920893846
6	1	8	0	4	-20244549174958080000000
6	1	8	0	3	201915277366427136000000
6	1	8	0	2	-232945929536572643328000000
6	1	8	0	1	313251814398566117376000000
6	1	7	1	4	-4820130755942400000000
6	1	7	1	3	8590268328664087296000000
6	1	7	1	2	48255919640888827392000000
6	1	7	1	1	-945577389927955820544000000
6	1	7	0	5	-19087717793531904000000
6	1	7	0	4	67154408741203944652800000
6	1	7	0	3	-7491793166972175897584640000
6	1	7	0	2	582804346392174129404613120000
6	1	7	0	1	-433005677391914421148707840000
6	1	6	2	4	18075490334784000000000
6	1	6	2	3	705104794081774080000000
6	1	6	2	2	114532773769955646720000000
6	1	6	2	1	305196701087080535040000000
6	1	6	1	5	20244549174958080000000
6	1	6	1	4	-143215146604869875712000000
6	1	6	1	3	-18121929900317971400361600000
6	1	6	1	2	-324688258090291743169574400000
6	1	6	1	1	1974460424314544295201907200000
6	1	6	0	5	18156861854153517219840000
6	1	6	0	4	-52555569259705244078565888000
6	1	6	0	3	8464841180374723331227348608000
6	1	6	0	2	-510416556560551848003833574144000
6	1	6	0	1	248360682284775426873203421696000
6	1	5	3	3	-235583890696684800000000
6	1	5	3	2	-16363049622054796800000000
6	1	5	3	1	161864007560175744000000000
6	1	5	2	5	-3615098066956800000000
6	1	5	2	4	25433785460312399232000000
6	1	5	2	3	9219045432584732994489600000
6	1	5	2	2	-202007575003883093001504000000
6	1	5	2	1	-1214451256307490873188697600000
6	1	5	1	5	-64010822612976488540160000
6	1	5	1	4	238756872741991706201991552000
6	1	5	1	3	17111907553404457197969746688000
6	1	5	1	2	351833386306727332634960608128000
6	1	5	1	1	-1447242590464991977817752706304000
6	1	5	0	5	6192273166782238664494387200
6	1	5	0	4	19490794650780277600563752655360
